customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cat_richness,churn_horizon_days,last_purchase,days_since_last,is_churned
40061,903,8,790.11,1,2,1,4,Hibernating,1,180,2023-04-11,903,1
40062,278,9,916.0400000000001,2,2,2,6,Hibernating,1,120,2024-12-26,278,1
40063,394,13,2056.46,2,4,4,10,At Risk,1,90,2024-09-01,394,1
40064,333,14,3449.6600000000003,2,5,5,12,At Risk,1,90,2024-11-01,333,1
40065,221,11,1718.11,3,3,3,9,Regulars,1,120,2025-02-21,221,1
40066,468,5,1441.35,1,1,3,5,Regulars,1,180,2024-06-19,468,1
40067,72,8,572.54,4,2,1,7,Regulars,1,180,2025-07-20,72,0
40068,6,12,841.1,5,4,1,10,Loyal,1,90,2025-09-24,6,0
40069,69,15,1695.2800000000002,4,5,3,12,Loyal,1,90,2025-07-23,69,0
40070,32,11,1304.53,5,3,3,11,Loyal,1,120,2025-08-29,32,0
40071,406,9,1680.8300000000002,2,2,3,7,Regulars,1,120,2024-08-20,406,1
40072,218,5,246.70999999999998,3,1,1,5,Regulars,1,180,2025-02-24,218,1
40073,251,10,2874.8399999999997,2,3,5,10,Regulars,1,120,2025-01-22,251,1
40074,122,12,1177.97,4,4,2,10,Loyal,1,90,2025-05-31,122,1
40075,739,8,710.8199999999999,1,2,1,4,Hibernating,1,180,2023-09-22,739,1
40076,367,7,700.4200000000001,2,1,1,4,Hibernating,1,180,2024-09-28,367,1
40077,185,12,1876.13,3,4,4,11,Big Spenders,1,90,2025-03-29,185,1
40078,190,12,1586.8899999999999,3,4,3,10,Regulars,1,90,2025-03-24,190,1
40079,717,4,424.51,1,1,1,3,Hibernating,1,180,2023-10-14,717,1
40080,315,11,1806.6399999999999,2,3,4,9,Regulars,1,120,2024-11-19,315,1
40081,226,8,632.32,3,2,1,6,Regulars,1,180,2025-02-16,226,1
40082,271,11,1756.3100000000002,2,3,4,9,Regulars,1,120,2025-01-02,271,1
40083,78,8,2131.6,4,2,4,10,Big Spenders,1,180,2025-07-14,78,0
40084,130,11,3577.62,4,3,5,12,Loyal,1,120,2025-05-23,130,1
40085,32,9,589.86,5,2,1,8,Regulars,1,120,2025-08-29,32,0
40086,18,11,1008.8000000000001,5,3,2,10,Loyal,1,120,2025-09-12,18,0
40087,38,9,2053.01,5,2,4,11,Big Spenders,1,120,2025-08-23,38,0
40088,19,12,1628.1299999999999,5,4,3,12,Loyal,1,90,2025-09-11,19,0
40089,133,11,1263.65,4,3,3,10,Loyal,1,120,2025-05-20,133,1
40090,67,10,767.4,4,3,1,8,Loyal,1,120,2025-07-25,67,0
40091,972,9,632.3199999999999,1,2,1,4,Hibernating,1,120,2023-02-01,972,1
40092,269,10,1820.74,2,3,4,9,Regulars,1,120,2025-01-04,269,1
40093,227,12,1321.61,3,4,3,10,Regulars,1,90,2025-02-15,227,1
40094,5,15,1512.6,5,5,3,13,Loyal,1,90,2025-09-25,5,0
40095,597,10,831.11,1,3,1,5,Regulars,1,120,2024-02-11,597,1
40096,269,13,1125.89,2,4,2,8,At Risk,1,90,2025-01-04,269,1
40097,53,12,1363.05,5,4,3,12,Loyal,1,90,2025-08-08,53,0
40098,41,14,1852.9,5,5,4,14,Champions,1,90,2025-08-20,41,0
40099,524,6,1004.3100000000001,1,1,2,4,Hibernating,1,180,2024-04-24,524,1
40100,814,3,1666.85,1,1,3,5,Regulars,1,180,2023-07-09,814,1
40101,96,8,2243.97,4,2,4,10,Big Spenders,1,180,2025-06-26,96,0
40102,250,6,3297.12,2,1,5,8,Regulars,1,180,2025-01-23,250,1
40103,60,15,2615.46,5,5,5,15,Champions,1,90,2025-08-01,60,0
40104,19,13,4655.389999999999,5,4,5,14,Champions,1,90,2025-09-11,19,0
40105,41,16,3186.66,5,5,5,15,Champions,1,90,2025-08-20,41,0
40106,210,11,2242.52,3,3,4,10,Big Spenders,1,120,2025-03-04,210,1
40107,109,9,1635.08,4,2,3,9,Regulars,1,120,2025-06-13,109,0
40108,413,11,4465.25,2,3,5,10,Regulars,1,120,2024-08-13,413,1
40109,111,11,2607.2400000000002,4,3,5,12,Loyal,1,120,2025-06-11,111,0
40110,171,9,900.1800000000001,3,2,2,7,Regulars,1,120,2025-04-12,171,1
40111,278,13,1803.58,2,4,4,10,At Risk,1,90,2024-12-26,278,1
40112,531,8,1510.29,1,2,3,6,Regulars,1,180,2024-04-17,531,1
40113,54,5,653.5899999999999,5,1,1,7,Regulars,1,180,2025-08-07,54,0
40114,0,12,2351.2799999999997,5,4,4,13,Champions,1,90,2025-09-30,0,0
40115,373,6,1352.55,2,1,3,6,Regulars,1,180,2024-09-22,373,1
40116,2,14,2878.36,5,5,5,15,Champions,1,90,2025-09-28,2,0
40117,610,6,680.33,1,1,1,3,Hibernating,1,180,2024-01-29,610,1
40118,35,13,3008.06,5,4,5,14,Champions,1,90,2025-08-26,35,0
40119,21,11,564.09,5,3,1,9,Loyal,1,120,2025-09-09,21,0
40120,234,7,1878.51,3,1,4,8,Big Spenders,1,180,2025-02-08,234,1
40121,1385,9,1457.99,1,2,3,6,Regulars,1,120,2021-12-15,1385,1
40122,2,16,3031.56,5,5,5,15,Champions,1,90,2025-09-28,2,0
40123,649,8,1175.8600000000001,1,2,2,5,Hibernating,1,180,2023-12-21,649,1
40124,371,7,2218.11,2,1,4,7,Regulars,1,180,2024-09-24,371,1
40125,823,7,832.42,1,1,1,3,Hibernating,1,180,2023-06-30,823,1
40126,153,9,1600.41,3,2,3,8,Regulars,1,120,2025-04-30,153,1
40127,15,11,2871.41,5,3,5,13,Loyal,1,120,2025-09-15,15,0
40128,615,9,805.83,1,2,1,4,Hibernating,1,120,2024-01-24,615,1
40129,72,10,1012.29,4,3,2,9,Loyal,1,120,2025-07-20,72,0
40130,321,12,1998.3799999999999,2,4,4,10,At Risk,1,90,2024-11-13,321,1
40131,723,11,1129.11,1,3,2,6,Regulars,1,120,2023-10-08,723,1
40132,113,9,979.3,4,2,2,8,Regulars,1,120,2025-06-09,113,0
40133,480,10,2383.96,1,3,4,8,Regulars,1,120,2024-06-07,480,1
40134,192,17,1984.62,3,5,4,12,Big Spenders,1,90,2025-03-22,192,1
40135,142,10,1161.7,4,3,2,9,Loyal,1,120,2025-05-11,142,1
40136,110,6,1041.15,4,1,2,7,Regulars,1,180,2025-06-12,110,0
40137,2,12,1899.62,5,4,4,13,Champions,1,90,2025-09-28,2,0
40138,830,6,861.6099999999999,1,1,2,4,Hibernating,1,180,2023-06-23,830,1
40139,275,10,3188.81,2,3,5,10,Regulars,1,120,2024-12-29,275,1
40140,176,9,1728.4199999999998,3,2,4,9,Big Spenders,1,120,2025-04-07,176,1
40141,617,13,2996.27,1,4,5,10,At Risk,1,90,2024-01-22,617,1
40142,103,8,490.83000000000004,4,2,1,7,Regulars,1,180,2025-06-19,103,0
40143,54,11,2275.47,5,3,4,12,Loyal,1,120,2025-08-07,54,0
40144,828,7,2678.44,1,1,5,7,Regulars,1,180,2023-06-25,828,1
40145,240,12,2198.3,3,4,4,11,Big Spenders,1,90,2025-02-02,240,1
40146,39,11,6126.75,5,3,5,13,Loyal,1,120,2025-08-22,39,0
40147,119,11,940.3699999999999,4,3,2,9,Loyal,1,120,2025-06-03,119,0
40148,402,11,786.26,2,3,1,6,Regulars,1,120,2024-08-24,402,1
40149,1,8,1034.25,5,2,2,9,Regulars,1,180,2025-09-29,1,0
40150,153,9,505.46000000000004,3,2,1,6,Regulars,1,120,2025-04-30,153,1
40151,492,11,977.86,1,3,2,6,Regulars,1,120,2024-05-26,492,1
40152,61,10,1510.97,5,3,3,11,Loyal,1,120,2025-07-31,61,0
40153,108,9,1593.9199999999998,4,2,3,9,Regulars,1,120,2025-06-14,108,0
40154,375,7,2077.7,2,1,4,7,Regulars,1,180,2024-09-20,375,1
40155,118,13,1695.15,4,4,3,11,Loyal,1,90,2025-06-04,118,1
40156,322,14,2372.28,2,5,4,11,At Risk,1,90,2024-11-12,322,1
40157,171,18,3091.21,3,5,5,13,Big Spenders,1,90,2025-04-12,171,1
40158,278,9,1979.3600000000001,2,2,4,8,Regulars,1,120,2024-12-26,278,1
40159,441,12,1579.0900000000001,2,4,3,9,At Risk,1,90,2024-07-16,441,1
40160,55,13,889.0799999999999,5,4,2,11,Loyal,1,90,2025-08-06,55,0
40161,130,10,2661.05,4,3,5,12,Loyal,1,120,2025-05-23,130,1
40162,201,4,752.26,3,1,1,5,Regulars,1,180,2025-03-13,201,1
40163,162,10,1091.0,3,3,2,8,Regulars,1,120,2025-04-21,162,1
40164,3,13,1149.89,5,4,2,11,Loyal,1,90,2025-09-27,3,0
40165,154,10,2027.89,3,3,4,10,Big Spenders,1,120,2025-04-29,154,1
40166,245,6,1098.1200000000001,3,1,2,6,Regulars,1,180,2025-01-28,245,1
40167,364,12,1491.88,2,4,3,9,At Risk,1,90,2024-10-01,364,1
40168,177,8,2292.46,3,2,4,9,Big Spenders,1,180,2025-04-06,177,0
40169,332,10,1173.78,2,3,2,7,Regulars,1,120,2024-11-02,332,1
40170,3,14,2857.45,5,5,5,15,Champions,1,90,2025-09-27,3,0
40171,166,8,672.48,3,2,1,6,Regulars,1,180,2025-04-17,166,0
40172,218,7,1033.75,3,1,2,6,Regulars,1,180,2025-02-24,218,1
40173,170,13,2315.51,3,4,4,11,Big Spenders,1,90,2025-04-13,170,1
40174,296,11,3265.3,2,3,5,10,Regulars,1,120,2024-12-08,296,1
40175,522,6,4040.42,1,1,5,7,Regulars,1,180,2024-04-26,522,1
40176,346,11,1423.68,2,3,3,8,Regulars,1,120,2024-10-19,346,1
40177,148,10,1112.39,3,3,2,8,Regulars,1,120,2025-05-05,148,1
40178,149,13,2240.31,3,4,4,11,Big Spenders,1,90,2025-05-04,149,1
40179,519,8,1804.08,1,2,4,7,Regulars,1,180,2024-04-29,519,1
40180,124,15,2704.79,4,5,5,14,Champions,1,90,2025-05-29,124,1
40181,476,9,1412.11,1,2,3,6,Regulars,1,120,2024-06-11,476,1
40182,199,8,672.4,3,2,1,6,Regulars,1,180,2025-03-15,199,1
40183,110,8,1557.39,4,2,3,9,Regulars,1,180,2025-06-12,110,0
40184,287,12,1826.5,2,4,4,10,At Risk,1,90,2024-12-17,287,1
40185,440,5,2071.26,2,1,4,7,Regulars,1,180,2024-07-17,440,1
40186,336,13,2264.75,2,4,4,10,At Risk,1,90,2024-10-29,336,1
40187,88,9,1379.94,4,2,3,9,Regulars,1,120,2025-07-04,88,0
40188,519,11,1560.75,1,3,3,7,Regulars,1,120,2024-04-29,519,1
40189,108,11,1086.2,4,3,2,9,Loyal,1,120,2025-06-14,108,0
40190,87,9,754.38,4,2,1,7,Regulars,1,120,2025-07-05,87,0
40191,29,10,1031.14,5,3,2,10,Loyal,1,120,2025-09-01,29,0
40192,96,12,2093.75,4,4,4,12,Champions,1,90,2025-06-26,96,1
40193,124,9,2321.97,4,2,4,10,Big Spenders,1,120,2025-05-29,124,1
40194,174,10,2130.9700000000003,3,3,4,10,Big Spenders,1,120,2025-04-09,174,1
40195,119,8,677.64,4,2,1,7,Regulars,1,180,2025-06-03,119,0
40196,504,9,1103.3799999999999,1,2,2,5,Hibernating,1,120,2024-05-14,504,1
40197,597,9,1584.9299999999998,1,2,3,6,Regulars,1,120,2024-02-11,597,1
40198,89,15,2949.21,4,5,5,14,Champions,1,90,2025-07-03,89,0
40199,1043,12,2732.1499999999996,1,4,5,10,At Risk,1,90,2022-11-22,1043,1
40200,108,12,1369.36,4,4,3,11,Loyal,1,90,2025-06-14,108,1
40201,9,14,3937.39,5,5,5,15,Champions,1,90,2025-09-21,9,0
40202,10,13,1475.04,5,4,3,12,Loyal,1,90,2025-09-20,10,0
40203,66,6,1365.46,4,1,3,8,Regulars,1,180,2025-07-26,66,0
40204,300,8,2856.82,2,2,5,9,Regulars,1,180,2024-12-04,300,1
40205,505,9,1783.95,1,2,4,7,Regulars,1,120,2024-05-13,505,1
40206,56,10,1982.14,5,3,4,12,Loyal,1,120,2025-08-05,56,0
40207,30,6,313.12,5,1,1,7,Regulars,1,180,2025-08-31,30,0
40208,292,14,2228.54,2,5,4,11,At Risk,1,90,2024-12-12,292,1
40209,37,12,1649.04,5,4,3,12,Loyal,1,90,2025-08-24,37,0
40210,71,21,4095.73,4,5,5,14,Champions,1,90,2025-07-21,71,0
40211,12,12,1999.4,5,4,4,13,Champions,1,90,2025-09-18,12,0
40212,565,7,1550.48,1,1,3,5,Regulars,1,180,2024-03-14,565,1
40213,162,7,495.09000000000003,3,1,1,5,Regulars,1,180,2025-04-21,162,0
40214,225,7,544.34,3,1,1,5,Regulars,1,180,2025-02-17,225,1
40215,1488,6,2547.4500000000003,1,1,4,6,Regulars,1,180,2021-09-03,1488,1
40216,21,14,1999.9099999999999,5,5,4,14,Champions,1,90,2025-09-09,21,0
40217,303,10,1284.27,2,3,3,8,Regulars,1,120,2024-12-01,303,1
40218,179,17,2365.38,3,5,4,12,Big Spenders,1,90,2025-04-04,179,1
40219,286,11,1699.05,2,3,3,8,Regulars,1,120,2024-12-18,286,1
40220,215,21,4569.58,3,5,5,13,Big Spenders,1,90,2025-02-27,215,1
40221,159,8,536.11,3,2,1,6,Regulars,1,180,2025-04-24,159,0
40222,575,15,3080.04,1,5,5,11,At Risk,1,90,2024-03-04,575,1
40223,308,12,4243.07,2,4,5,11,At Risk,1,90,2024-11-26,308,1
40224,1434,9,822.09,1,2,1,4,Hibernating,1,120,2021-10-27,1434,1
40225,458,7,1306.34,2,1,3,6,Regulars,1,180,2024-06-29,458,1
40226,24,6,865.71,5,1,2,8,Regulars,1,180,2025-09-06,24,0
40227,93,9,1959.46,4,2,4,10,Big Spenders,1,120,2025-06-29,93,0
40228,310,17,2706.13,2,5,5,12,At Risk,1,90,2024-11-24,310,1
40229,380,10,2421.92,2,3,4,9,Regulars,1,120,2024-09-15,380,1
40230,259,13,1590.3700000000001,2,4,3,9,At Risk,1,90,2025-01-14,259,1
40231,428,12,1159.33,2,4,2,8,At Risk,1,90,2024-07-29,428,1
40232,171,14,1171.98,3,5,2,10,Regulars,1,90,2025-04-12,171,1
40233,119,7,1810.4300000000003,4,1,4,9,Big Spenders,1,180,2025-06-03,119,0
40234,139,7,3629.7200000000003,4,1,5,10,Big Spenders,1,180,2025-05-14,139,0
40235,170,12,2242.7599999999998,3,4,4,11,Big Spenders,1,90,2025-04-13,170,1
40236,285,19,1288.81,2,5,3,10,At Risk,1,90,2024-12-19,285,1
40237,148,10,1075.1699999999998,3,3,2,8,Regulars,1,120,2025-05-05,148,1
40238,14,11,1963.7399999999998,5,3,4,12,Loyal,1,120,2025-09-16,14,0
40239,295,5,1075.79,2,1,2,5,Hibernating,1,180,2024-12-09,295,1
40240,718,10,866.28,1,3,2,6,Regulars,1,120,2023-10-13,718,1
40241,217,8,826.9799999999999,3,2,1,6,Regulars,1,180,2025-02-25,217,1
40242,428,8,710.9,2,2,1,5,Hibernating,1,180,2024-07-29,428,1
40243,52,14,1894.0,5,5,4,14,Champions,1,90,2025-08-09,52,0
40244,134,8,951.06,4,2,2,8,Regulars,1,180,2025-05-19,134,0
40245,40,9,1074.66,5,2,2,9,Regulars,1,120,2025-08-21,40,0
40246,275,13,1729.27,2,4,4,10,At Risk,1,90,2024-12-29,275,1
40247,343,6,686.9,2,1,1,4,Hibernating,1,180,2024-10-22,343,1
40248,41,7,951.54,5,1,2,8,Regulars,1,180,2025-08-20,41,0
40249,303,11,4125.45,2,3,5,10,Regulars,1,120,2024-12-01,303,1
40250,505,7,1777.94,1,1,4,6,Regulars,1,180,2024-05-13,505,1
40251,151,9,1923.96,3,2,4,9,Big Spenders,1,120,2025-05-02,151,1
40252,203,10,2560.08,3,3,4,10,Big Spenders,1,120,2025-03-11,203,1
40253,130,11,1424.34,4,3,3,10,Loyal,1,120,2025-05-23,130,1
40254,105,4,572.22,4,1,1,6,Regulars,1,180,2025-06-17,105,0
40255,422,7,956.98,2,1,2,5,Hibernating,1,180,2024-08-04,422,1
40256,324,6,742.95,2,1,1,4,Hibernating,1,180,2024-11-10,324,1
40257,60,14,3256.9300000000003,5,5,5,15,Champions,1,90,2025-08-01,60,0
40258,184,10,838.69,3,3,1,7,Regulars,1,120,2025-03-30,184,1
40259,443,14,3792.98,2,5,5,12,At Risk,1,90,2024-07-14,443,1
40260,145,9,2573.68,4,2,4,10,Big Spenders,1,120,2025-05-08,145,1
40261,546,7,2993.14,1,1,5,7,Regulars,1,180,2024-04-02,546,1
40262,735,4,630.53,1,1,1,3,Hibernating,1,180,2023-09-26,735,1
40263,91,13,1556.5,4,4,3,11,Loyal,1,90,2025-07-01,91,1
40264,7,8,3904.01,5,2,5,12,Big Spenders,1,180,2025-09-23,7,0
40265,166,12,1610.5500000000002,3,4,3,10,Regulars,1,90,2025-04-17,166,1
40266,192,7,770.49,3,1,1,5,Regulars,1,180,2025-03-22,192,1
40267,216,9,4325.51,3,2,5,10,Big Spenders,1,120,2025-02-26,216,1
40268,116,10,673.4,4,3,1,8,Loyal,1,120,2025-06-06,116,0
40269,29,9,907.08,5,2,2,9,Regulars,1,120,2025-09-01,29,0
40270,85,7,621.99,4,1,1,6,Regulars,1,180,2025-07-07,85,0
40271,233,10,1953.57,3,3,4,10,Big Spenders,1,120,2025-02-09,233,1
40272,391,15,994.35,2,5,2,9,At Risk,1,90,2024-09-04,391,1
40273,279,6,707.0000000000001,2,1,1,4,Hibernating,1,180,2024-12-25,279,1
40274,361,11,1807.22,2,3,4,9,Regulars,1,120,2024-10-04,361,1
40275,333,8,1232.44,2,2,2,6,Hibernating,1,180,2024-11-01,333,1
40276,721,7,524.8299999999999,1,1,1,3,Hibernating,1,180,2023-10-10,721,1
40277,107,13,1421.32,4,4,3,11,Loyal,1,90,2025-06-15,107,1
40278,245,9,1886.0,3,2,4,9,Big Spenders,1,120,2025-01-28,245,1
40279,22,13,1564.3600000000001,5,4,3,12,Loyal,1,90,2025-09-08,22,0
40280,227,16,2042.95,3,5,4,12,Big Spenders,1,90,2025-02-15,227,1
40281,68,19,2836.97,4,5,5,14,Champions,1,90,2025-07-24,68,0
40282,880,7,1044.92,1,1,2,4,Hibernating,1,180,2023-05-04,880,1
40283,2,15,1986.3400000000001,5,5,4,14,Champions,1,90,2025-09-28,2,0
40284,581,9,1044.8100000000002,1,2,2,5,Hibernating,1,120,2024-02-27,581,1
40285,2,7,652.47,5,1,1,7,Regulars,1,180,2025-09-28,2,0
40286,72,13,1053.79,4,4,2,10,Loyal,1,90,2025-07-20,72,0
40287,490,9,4344.45,1,2,5,8,Regulars,1,120,2024-05-28,490,1
40288,142,9,1803.46,4,2,4,10,Big Spenders,1,120,2025-05-11,142,1
40289,342,6,990.6500000000001,2,1,2,5,Hibernating,1,180,2024-10-23,342,1
40290,68,12,1043.79,4,4,2,10,Loyal,1,90,2025-07-24,68,0
40291,272,13,2084.98,2,4,4,10,At Risk,1,90,2025-01-01,272,1
40292,73,15,1568.3700000000001,4,5,3,12,Loyal,1,90,2025-07-19,73,0
40293,88,19,2745.98,4,5,5,14,Champions,1,90,2025-07-04,88,0
40294,624,10,1752.22,1,3,4,8,Regulars,1,120,2024-01-15,624,1
40295,253,13,2916.26,2,4,5,11,At Risk,1,90,2025-01-20,253,1
40296,3,9,1148.55,5,2,2,9,Regulars,1,120,2025-09-27,3,0
40297,523,11,973.6,1,3,2,6,Regulars,1,120,2024-04-25,523,1
40298,383,7,751.2,2,1,1,4,Hibernating,1,180,2024-09-12,383,1
40299,117,14,2775.77,4,5,5,14,Champions,1,90,2025-06-05,117,1
40300,124,13,1015.56,4,4,2,10,Loyal,1,90,2025-05-29,124,1
40301,0,12,2006.35,5,4,4,13,Champions,1,90,2025-09-30,0,0
40302,581,7,309.5,1,1,1,3,Hibernating,1,180,2024-02-27,581,1
40303,1296,6,556.55,1,1,1,3,Hibernating,1,180,2022-03-14,1296,1
40304,541,13,1743.3999999999999,1,4,4,9,At Risk,1,90,2024-04-07,541,1
40305,52,13,1930.57,5,4,4,13,Champions,1,90,2025-08-09,52,0
40306,174,10,5619.23,3,3,5,11,Big Spenders,1,120,2025-04-09,174,1
40307,186,6,440.92,3,1,1,5,Regulars,1,180,2025-03-28,186,1
40308,160,14,1401.08,3,5,3,11,Regulars,1,90,2025-04-23,160,1
40309,0,5,721.6800000000001,5,1,1,7,Regulars,1,180,2025-09-30,0,0
40310,163,13,3321.75,3,4,5,12,Big Spenders,1,90,2025-04-20,163,1
40311,172,10,1252.8899999999999,3,3,3,9,Regulars,1,120,2025-04-11,172,1
40312,325,12,4321.09,2,4,5,11,At Risk,1,90,2024-11-09,325,1
40313,105,18,3532.57,4,5,5,14,Champions,1,90,2025-06-17,105,1
40314,625,10,687.6,1,3,1,5,Regulars,1,120,2024-01-14,625,1
40315,398,12,2052.02,2,4,4,10,At Risk,1,90,2024-08-28,398,1
40316,391,14,1598.6200000000001,2,5,3,10,At Risk,1,90,2024-09-04,391,1
40317,56,13,2086.77,5,4,4,13,Champions,1,90,2025-08-05,56,0
40318,252,15,1141.0,2,5,2,9,At Risk,1,90,2025-01-21,252,1
40319,217,10,3476.59,3,3,5,11,Big Spenders,1,120,2025-02-25,217,1
40320,95,6,322.6,4,1,1,6,Regulars,1,180,2025-06-27,95,0
40321,96,12,2687.24,4,4,5,13,Champions,1,90,2025-06-26,96,1
40322,302,9,1644.72,2,2,3,7,Regulars,1,120,2024-12-02,302,1
40323,56,10,504.23,5,3,1,9,Loyal,1,120,2025-08-05,56,0
40324,195,8,1624.73,3,2,3,8,Regulars,1,180,2025-03-19,195,1
40325,1328,7,1158.4299999999998,1,1,2,4,Hibernating,1,180,2022-02-10,1328,1
40326,505,6,857.26,1,1,2,4,Hibernating,1,180,2024-05-13,505,1
40327,25,8,643.9,5,2,1,8,Regulars,1,180,2025-09-05,25,0
40328,243,11,1400.5,3,3,3,9,Regulars,1,120,2025-01-30,243,1
40329,39,7,1000.03,5,1,2,8,Regulars,1,180,2025-08-22,39,0
40330,9,14,2045.73,5,5,4,14,Champions,1,90,2025-09-21,9,0
40331,212,12,1322.0900000000001,3,4,3,10,Regulars,1,90,2025-03-02,212,1
40332,287,11,866.66,2,3,2,7,Regulars,1,120,2024-12-17,287,1
40333,44,13,2672.62,5,4,5,14,Champions,1,90,2025-08-17,44,0
40334,192,7,544.29,3,1,1,5,Regulars,1,180,2025-03-22,192,1
40335,235,6,1068.8,3,1,2,6,Regulars,1,180,2025-02-07,235,1
40336,379,8,1012.49,2,2,2,6,Hibernating,1,180,2024-09-16,379,1
40337,44,12,1433.0,5,4,3,12,Loyal,1,90,2025-08-17,44,0
40338,31,3,640.87,5,1,1,7,Regulars,1,180,2025-08-30,31,0
40339,412,10,2341.69,2,3,4,9,Regulars,1,120,2024-08-14,412,1
40340,314,12,1542.09,2,4,3,9,At Risk,1,90,2024-11-20,314,1
40341,990,5,2834.77,1,1,5,7,Regulars,1,180,2023-01-14,990,1
40342,1020,10,752.6,1,3,1,5,Regulars,1,120,2022-12-15,1020,1
40343,851,7,2932.1000000000004,1,1,5,7,Regulars,1,180,2023-06-02,851,1
40344,223,14,3237.0099999999998,3,5,5,13,Big Spenders,1,90,2025-02-19,223,1
40345,97,12,1856.24,4,4,4,12,Champions,1,90,2025-06-25,97,1
40346,126,11,1986.88,4,3,4,11,Loyal,1,120,2025-05-27,126,1
40347,461,14,1837.0,1,5,4,10,At Risk,1,90,2024-06-26,461,1
40348,266,11,2567.2799999999997,2,3,4,9,Regulars,1,120,2025-01-07,266,1
40349,331,11,1411.58,2,3,3,8,Regulars,1,120,2024-11-03,331,1
40350,21,6,2183.31,5,1,4,10,Big Spenders,1,180,2025-09-09,21,0
40351,2,8,1586.89,5,2,3,10,Regulars,1,180,2025-09-28,2,0
40352,499,6,474.52,1,1,1,3,Hibernating,1,180,2024-05-19,499,1
40353,34,11,1619.23,5,3,3,11,Loyal,1,120,2025-08-27,34,0
40354,45,15,4796.46,5,5,5,15,Champions,1,90,2025-08-16,45,0
40355,62,15,3215.12,5,5,5,15,Champions,1,90,2025-07-30,62,0
40356,762,10,1294.13,1,3,3,7,Regulars,1,120,2023-08-30,762,1
40357,190,13,2112.56,3,4,4,11,Big Spenders,1,90,2025-03-24,190,1
40358,645,7,934.8899999999999,1,1,2,4,Hibernating,1,180,2023-12-25,645,1
40359,545,20,8130.379999999999,1,5,5,11,At Risk,1,90,2024-04-03,545,1
40360,384,11,978.07,2,3,2,7,Regulars,1,120,2024-09-11,384,1
40361,677,7,2565.3599999999997,1,1,4,6,Regulars,1,180,2023-11-23,677,1
40362,42,10,1673.53,5,3,3,11,Loyal,1,120,2025-08-19,42,0
40363,24,11,3086.77,5,3,5,13,Loyal,1,120,2025-09-06,24,0
40364,527,12,1218.48,1,4,2,7,At Risk,1,90,2024-04-21,527,1
40365,51,10,1307.0700000000002,5,3,3,11,Loyal,1,120,2025-08-10,51,0
40366,215,9,2079.74,3,2,4,9,Big Spenders,1,120,2025-02-27,215,1
40367,87,12,1326.28,4,4,3,11,Loyal,1,90,2025-07-05,87,0
40368,111,12,1944.6000000000001,4,4,4,12,Champions,1,90,2025-06-11,111,1
40369,704,9,2357.73,1,2,4,7,Regulars,1,120,2023-10-27,704,1
40370,166,13,842.71,3,4,1,8,Regulars,1,90,2025-04-17,166,1
40371,63,6,737.36,5,1,1,7,Regulars,1,180,2025-07-29,63,0
40372,605,4,1102.63,1,1,2,4,Hibernating,1,180,2024-02-03,605,1
40373,140,12,1473.43,4,4,3,11,Loyal,1,90,2025-05-13,140,1
40374,870,4,396.81,1,1,1,3,Hibernating,1,180,2023-05-14,870,1
40375,502,6,893.48,1,1,2,4,Hibernating,1,180,2024-05-16,502,1
40376,882,7,691.79,1,1,1,3,Hibernating,1,180,2023-05-02,882,1
40377,140,8,1905.8999999999999,4,2,4,10,Big Spenders,1,180,2025-05-13,140,0
40378,499,10,1221.32,1,3,2,6,Regulars,1,120,2024-05-19,499,1
40379,43,13,2264.48,5,4,4,13,Champions,1,90,2025-08-18,43,0
40380,86,10,2579.76,4,3,5,12,Loyal,1,120,2025-07-06,86,0
40381,158,8,1048.45,3,2,2,7,Regulars,1,180,2025-04-25,158,0
40382,48,7,2427.1499999999996,5,1,4,10,Big Spenders,1,180,2025-08-13,48,0
40383,14,15,2159.78,5,5,4,14,Champions,1,90,2025-09-16,14,0
40384,39,10,2466.08,5,3,4,12,Loyal,1,120,2025-08-22,39,0
40385,65,7,539.41,5,1,1,7,Regulars,1,180,2025-07-27,65,0
40386,624,12,1350.23,1,4,3,8,At Risk,1,90,2024-01-15,624,1
40387,342,7,498.85,2,1,1,4,Hibernating,1,180,2024-10-23,342,1
40388,1290,7,847.43,1,1,2,4,Hibernating,1,180,2022-03-20,1290,1
40389,84,8,1136.56,4,2,2,8,Regulars,1,180,2025-07-08,84,0
40390,204,11,1729.32,3,3,4,10,Big Spenders,1,120,2025-03-10,204,1
40391,160,11,1265.56,3,3,3,9,Regulars,1,120,2025-04-23,160,1
40392,213,10,1950.74,3,3,4,10,Big Spenders,1,120,2025-03-01,213,1
40393,155,6,2495.21,3,1,4,8,Big Spenders,1,180,2025-04-28,155,0
40394,181,11,1414.3,3,3,3,9,Regulars,1,120,2025-04-02,181,1
40395,698,13,3066.4799999999996,1,4,5,10,At Risk,1,90,2023-11-02,698,1
40396,2,11,2942.95,5,3,5,13,Loyal,1,120,2025-09-28,2,0
40397,563,6,963.8900000000001,1,1,2,4,Hibernating,1,180,2024-03-16,563,1
40398,114,16,1551.6799999999998,4,5,3,12,Loyal,1,90,2025-06-08,114,1
40399,286,15,1711.61,2,5,3,10,At Risk,1,90,2024-12-18,286,1
40400,127,13,2448.5,4,4,4,12,Champions,1,90,2025-05-26,127,1
