customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,last_order_date,Churn,MedianDaysBetweenOrders,AvgOrderValue
46157.0,477,1,100.63,4,3,2,9,432,Loyal Customers,2024-06-11 18:14:00,1,,100.63
46158.0,1450,1,334.05,2,3,4,9,234,Loyal Customers,2021-10-12 12:01:00,1,,334.05
46160.0,486,2,121.97,4,4,2,10,442,Champions,2024-06-02 08:35:00,1,1778.0,60.985
46161.0,1737,1,71.59,2,3,1,6,231,Potential Loyalist,2020-12-29 22:20:00,1,,71.59
46162.0,2338,1,108.09,1,3,2,6,132,Potential Loyalist,2019-05-08 22:28:00,1,,108.09
46164.0,2276,1,181.44,1,3,3,7,133,Potential Loyalist,2019-07-09 09:40:00,1,,181.44
46166.0,1143,1,38.94,3,3,1,7,331,Potential Loyalist,2022-08-15 23:33:00,1,,38.94
46167.0,477,1,358.08,4,3,4,11,434,Champions,2024-06-11 00:38:00,1,,358.08
46168.0,2282,1,71.41,1,3,1,5,131,Potential Loyalist,2019-07-03 21:06:00,1,,71.41
46170.0,741,2,166.25,3,4,2,9,342,Loyal Customers,2023-09-21 22:24:00,1,1431.0,83.125
46171.0,681,1,31.94,3,3,1,7,331,Potential Loyalist,2023-11-20 16:38:00,1,,31.94
46172.0,1081,2,379.57,3,4,4,11,344,Champions,2022-10-16 10:06:00,1,151.0,189.785
46173.0,1169,3,1335.77,3,4,4,11,344,Champions,2022-07-20 07:47:00,1,34.0,445.25666666666666
46174.0,54,1,282.65,4,3,3,10,433,Champions,2025-08-08 14:37:00,0,,282.65
46177.0,537,1,99.7,4,3,2,9,432,Loyal Customers,2024-04-12 18:55:00,1,,99.7
46179.0,383,2,321.45,4,4,4,12,444,Champions,2024-09-13 05:36:00,1,1431.0,160.725
46180.0,2771,1,59.77,1,3,1,5,131,Potential Loyalist,2018-03-01 15:42:00,1,,59.77
46181.0,2771,1,177.12,1,3,3,7,133,Potential Loyalist,2018-03-01 14:04:00,1,,177.12
46182.0,283,1,48.06,4,3,1,8,431,Loyal Customers,2024-12-22 05:53:00,1,,48.06
46183.0,1903,1,329.43,1,3,4,8,134,Loyal Customers,2020-07-16 18:54:00,1,,329.43
46185.0,2034,1,393.22,1,3,4,8,134,Loyal Customers,2020-03-07 22:32:00,1,,393.22
46186.0,1785,1,214.43,2,3,3,8,233,Loyal Customers,2020-11-11 13:41:00,1,,214.43
46189.0,778,2,186.64,3,4,3,10,343,Champions,2023-08-15 11:52:00,1,1641.0,93.32
46190.0,742,1,57.32,3,3,1,7,331,Potential Loyalist,2023-09-20 01:07:00,1,,57.32
46191.0,20,2,672.99,4,4,4,12,444,Champions,2025-09-11 18:48:00,0,2694.0,336.495
46196.0,2492,1,133.71,1,3,2,6,132,Potential Loyalist,2018-12-05 15:16:00,1,,133.71
46197.0,441,1,49.43,4,3,1,8,431,Loyal Customers,2024-07-17 10:43:00,1,,49.43
46198.0,720,2,241.34,3,4,3,10,343,Champions,2023-10-12 03:22:00,1,288.0,120.67
46201.0,963,2,313.46999999999997,3,4,4,11,344,Champions,2023-02-11 20:19:00,1,32.0,156.73499999999999
46203.0,519,2,107.52,4,4,2,10,442,Champions,2024-04-30 05:05:00,1,836.0,53.76
46204.0,1409,3,407.71999999999997,2,4,4,10,244,Champions,2021-11-22 11:44:00,1,701.0,135.90666666666667
46206.0,1261,1,83.17,2,3,1,6,231,Potential Loyalist,2022-04-19 10:24:00,1,,83.17
46207.0,493,2,237.95999999999998,4,4,3,11,443,Champions,2024-05-26 08:54:00,1,1065.0,118.97999999999999
46208.0,2468,1,97.78,1,3,2,6,132,Potential Loyalist,2018-12-29 04:09:00,1,,97.78
46212.0,776,3,485.37,3,4,4,11,344,Champions,2023-08-17 01:20:00,1,634.0,161.79
46214.0,554,2,543.71,4,4,4,12,444,Champions,2024-03-26 21:49:00,1,644.0,271.855
46216.0,991,1,90.19,3,3,2,8,332,Loyal Customers,2023-01-14 14:04:00,1,,90.19
46217.0,2758,1,96.43,1,3,2,6,132,Potential Loyalist,2018-03-14 19:47:00,1,,96.43
46219.0,2134,1,110.62,1,3,2,6,132,Potential Loyalist,2019-11-28 22:01:00,1,,110.62
46220.0,257,3,363.24,4,4,4,12,444,Champions,2025-01-17 00:58:00,1,358.0,121.08
46221.0,1204,1,28.45,3,3,1,7,331,Potential Loyalist,2022-06-15 11:15:00,1,,28.45
46222.0,928,2,91.85,3,4,2,9,342,Loyal Customers,2023-03-18 06:09:00,1,638.0,45.925
46223.0,1318,1,39.89,2,3,1,6,231,Potential Loyalist,2022-02-21 11:18:00,1,,39.89
46226.0,1691,1,409.35,2,3,4,9,234,Loyal Customers,2021-02-13 19:47:00,1,,409.35
46227.0,1819,1,38.72,1,3,1,5,131,Potential Loyalist,2020-10-08 15:53:00,1,,38.72
46228.0,601,1,281.12,3,3,3,9,333,Loyal Customers,2024-02-08 03:15:00,1,,281.12
46229.0,45,2,623.0899999999999,4,4,4,12,444,Champions,2025-08-17 05:27:00,0,751.0,311.54499999999996
46230.0,2744,1,415.59,1,3,4,8,134,Loyal Customers,2018-03-28 06:26:00,1,,415.59
46232.0,156,1,61.77,4,3,1,8,431,Loyal Customers,2025-04-28 20:28:00,0,,61.77
46233.0,351,2,575.22,4,4,4,12,444,Champions,2024-10-15 08:16:00,1,919.0,287.61
46237.0,2367,1,84.58,1,3,2,6,132,Potential Loyalist,2019-04-09 18:33:00,1,,84.58
46240.0,312,3,409.57,4,4,4,12,444,Champions,2024-11-23 20:26:00,1,818.0,136.52333333333334
46241.0,10,2,623.68,4,4,4,12,444,Champions,2025-09-21 04:42:00,0,1131.0,311.84
46242.0,688,1,57.9,3,3,1,7,331,Potential Loyalist,2023-11-13 03:27:00,1,,57.9
46243.0,1709,2,122.41,2,4,2,8,242,Loyal Customers,2021-01-26 12:58:00,1,417.0,61.205
46245.0,2409,1,20.95,1,3,1,5,131,Potential Loyalist,2019-02-26 14:36:00,1,,20.95
46246.0,1539,1,398.65,2,3,4,9,234,Loyal Customers,2021-07-15 08:03:00,1,,398.65
46248.0,797,2,647.23,3,4,4,11,344,Champions,2023-07-27 00:54:00,1,727.0,323.615
46249.0,2233,1,290.66,1,3,3,7,133,Potential Loyalist,2019-08-21 19:54:00,1,,290.66
46250.0,554,1,325.93,4,3,4,11,434,Champions,2024-03-26 04:13:00,1,,325.93
46251.0,589,3,274.39,3,4,3,10,343,Champions,2024-02-20 04:08:00,1,1077.0,91.46333333333332
46252.0,396,2,835.61,4,4,4,12,444,Champions,2024-08-31 05:20:00,1,2097.0,417.805
46253.0,1946,1,368.71,1,3,4,8,134,Loyal Customers,2020-06-03 22:59:00,1,,368.71
46254.0,1757,2,144.42000000000002,2,4,2,8,242,Loyal Customers,2020-12-09 20:48:00,1,461.0,72.21000000000001
46255.0,2162,1,66.6,1,3,1,5,131,Potential Loyalist,2019-10-31 21:03:00,1,,66.6
46256.0,865,1,24.16,3,3,1,7,331,Potential Loyalist,2023-05-20 12:35:00,1,,24.16
46258.0,1617,3,250.54000000000002,2,4,3,9,243,Loyal Customers,2021-04-28 07:53:00,1,317.0,83.51333333333334
46259.0,1586,1,162.38,2,3,2,7,232,Potential Loyalist,2021-05-29 22:17:00,1,,162.38
46261.0,1873,2,399.19,1,4,4,9,144,Loyal Customers,2020-08-15 09:24:00,1,709.0,199.595
46262.0,1298,1,118.98,2,3,2,7,232,Potential Loyalist,2022-03-13 13:03:00,1,,118.98
46264.0,1236,2,163.94,3,4,2,9,342,Loyal Customers,2022-05-14 09:04:00,1,821.0,81.97
46266.0,1635,1,81.78,2,3,1,6,231,Potential Loyalist,2021-04-10 07:21:00,1,,81.78
46267.0,1800,1,63.09,2,3,1,6,231,Potential Loyalist,2020-10-27 13:25:00,1,,63.09
46268.0,894,1,165.41,3,3,2,8,332,Loyal Customers,2023-04-21 14:13:00,1,,165.41
46271.0,2630,1,139.24,1,3,2,6,132,Potential Loyalist,2018-07-20 13:57:00,1,,139.24
46274.0,1293,5,367.65,2,4,4,10,244,Champions,2022-03-18 07:43:00,1,443.0,73.53
46279.0,2154,1,81.71,1,3,1,5,131,Potential Loyalist,2019-11-08 21:35:00,1,,81.71
46280.0,1282,2,212.58999999999997,2,4,3,9,243,Loyal Customers,2022-03-29 11:41:00,1,1537.0,106.29499999999999
46285.0,956,1,23.2,3,3,1,7,331,Potential Loyalist,2023-02-18 12:38:00,1,,23.2
46288.0,274,1,405.43,4,3,4,11,434,Champions,2024-12-31 14:27:00,1,,405.43
46291.0,1408,2,203.01,2,4,3,9,243,Loyal Customers,2021-11-23 19:48:00,1,298.0,101.505
46292.0,1794,1,108.86,2,3,2,7,232,Potential Loyalist,2020-11-02 20:14:00,1,,108.86
46294.0,1309,1,208.67,2,3,3,8,233,Loyal Customers,2022-03-02 01:16:00,1,,208.67
46295.0,2139,1,36.05,1,3,1,5,131,Potential Loyalist,2019-11-23 05:28:00,1,,36.05
46296.0,1120,1,116.96,3,3,2,8,332,Loyal Customers,2022-09-07 14:51:00,1,,116.96
46298.0,318,1,73.2,4,3,1,8,431,Loyal Customers,2024-11-17 20:16:00,1,,73.2
46299.0,248,4,689.9200000000001,4,4,4,12,444,Champions,2025-01-26 06:15:00,1,511.0,172.48000000000002
46300.0,303,1,142.6,4,3,2,9,432,Loyal Customers,2024-12-02 09:14:00,1,,142.6
46301.0,753,2,308.08,3,4,4,11,344,Champions,2023-09-09 21:09:00,1,1323.0,154.04
46305.0,2828,1,179.9,1,3,3,7,133,Potential Loyalist,2018-01-03 20:19:00,1,,179.9
46306.0,2691,1,188.35,1,3,3,7,133,Potential Loyalist,2018-05-21 00:03:00,1,,188.35
46307.0,167,3,368.01,4,4,4,12,444,Champions,2025-04-17 03:45:00,0,1149.0,122.67
46309.0,1355,1,87.81,2,3,2,7,232,Potential Loyalist,2022-01-15 09:58:00,1,,87.81
46311.0,1421,1,129.22,2,3,2,7,232,Potential Loyalist,2021-11-10 08:51:00,1,,129.22
46312.0,57,3,339.14,4,4,4,12,444,Champions,2025-08-05 03:46:00,0,745.0,113.04666666666667
46314.0,1474,1,111.06,2,3,2,7,232,Potential Loyalist,2021-09-18 00:53:00,1,,111.06
46317.0,1571,3,256.33,2,4,3,9,243,Loyal Customers,2021-06-13 09:55:00,1,567.0,85.44333333333333
46318.0,1022,1,235.08,3,3,3,9,333,Loyal Customers,2022-12-14 13:19:00,1,,235.08
46320.0,900,1,52.31,3,3,1,7,331,Potential Loyalist,2023-04-15 14:32:00,1,,52.31
46321.0,39,3,342.06,4,4,4,12,444,Champions,2025-08-23 08:22:00,0,950.0,114.02
46323.0,2164,1,335.63,1,3,4,8,134,Loyal Customers,2019-10-29 13:00:00,1,,335.63
46324.0,1644,3,468.63,2,4,4,10,244,Champions,2021-04-01 13:28:00,1,457.0,156.21
46325.0,1504,1,347.46,2,3,4,9,234,Loyal Customers,2021-08-19 21:36:00,1,,347.46
46326.0,301,1,120.22,4,3,2,9,432,Loyal Customers,2024-12-04 11:51:00,1,,120.22
46328.0,1111,1,122.93,3,3,2,8,332,Loyal Customers,2022-09-16 12:03:00,1,,122.93
46329.0,1761,1,99.13,2,3,2,7,232,Potential Loyalist,2020-12-05 20:06:00,1,,99.13
46330.0,280,2,97.31,4,4,2,10,442,Champions,2024-12-25 05:15:00,1,1938.0,48.655
46332.0,1284,2,417.21,2,4,4,10,244,Champions,2022-03-27 03:02:00,1,303.0,208.605
46335.0,2480,1,24.12,1,3,1,5,131,Potential Loyalist,2018-12-17 12:25:00,1,,24.12
46336.0,1055,1,510.74,3,3,4,10,334,Champions,2022-11-11 02:03:00,1,,510.74
46338.0,167,2,136.5,4,4,2,10,442,Champions,2025-04-17 07:38:00,0,2230.0,68.25
46340.0,1321,2,277.23,2,4,3,9,243,Loyal Customers,2022-02-18 10:14:00,1,1044.0,138.615
46342.0,2537,1,229.13,1,3,3,7,133,Potential Loyalist,2018-10-21 02:04:00,1,,229.13
46343.0,2540,1,68.71,1,3,1,5,131,Potential Loyalist,2018-10-18 07:50:00,1,,68.71
46344.0,1293,1,85.42,2,3,2,7,232,Potential Loyalist,2022-03-18 06:07:00,1,,85.42
46346.0,2742,1,117.58,1,3,2,6,132,Potential Loyalist,2018-03-30 23:52:00,1,,117.58
46347.0,1400,1,39.82,2,3,1,6,231,Potential Loyalist,2021-12-01 08:15:00,1,,39.82
46348.0,717,3,561.39,3,4,4,11,344,Champions,2023-10-15 21:02:00,1,863.0,187.13
46349.0,2751,1,18.73,1,3,1,5,131,Potential Loyalist,2018-03-21 18:24:00,1,,18.73
46350.0,1477,1,150.63,2,3,2,7,232,Potential Loyalist,2021-09-15 18:21:00,1,,150.63
46351.0,2523,1,188.26,1,3,3,7,133,Potential Loyalist,2018-11-04 18:03:00,1,,188.26
46352.0,2594,1,229.04,1,3,3,7,133,Potential Loyalist,2018-08-25 17:00:00,1,,229.04
46354.0,1639,2,607.38,2,4,4,10,244,Champions,2021-04-06 19:06:00,1,889.0,303.69
46357.0,1580,2,497.0,2,4,4,10,244,Champions,2021-06-04 11:09:00,1,1139.0,248.5
46358.0,292,2,278.48,4,4,3,11,443,Champions,2024-12-13 21:38:00,1,655.0,139.24
46360.0,414,4,396.61,4,4,4,12,444,Champions,2024-08-13 17:29:00,1,398.0,99.1525
46361.0,1578,2,287.27,2,4,3,9,243,Loyal Customers,2021-06-06 06:15:00,1,1045.0,143.635
46362.0,126,1,70.8,4,3,1,8,431,Loyal Customers,2025-05-28 00:42:00,0,,70.8
46365.0,344,1,467.07,4,3,4,11,434,Champions,2024-10-22 10:51:00,1,,467.07
46368.0,1385,1,59.33,2,3,1,6,231,Potential Loyalist,2021-12-16 21:29:00,1,,59.33
46370.0,2569,1,208.35,1,3,3,7,133,Potential Loyalist,2018-09-19 12:29:00,1,,208.35
46371.0,1788,1,401.64,2,3,4,9,234,Loyal Customers,2020-11-08 22:58:00,1,,401.64
46372.0,1224,1,383.59,3,3,4,10,334,Champions,2022-05-26 02:27:00,1,,383.59
46373.0,293,1,69.47,4,3,1,8,431,Loyal Customers,2024-12-12 16:16:00,1,,69.47
46377.0,1611,2,333.6,2,4,4,10,244,Champions,2021-05-04 23:18:00,1,618.0,166.8
46379.0,2243,1,58.37,1,3,1,5,131,Potential Loyalist,2019-08-11 11:43:00,1,,58.37
46381.0,217,2,174.64999999999998,4,4,3,11,443,Champions,2025-02-26 22:23:00,1,2248.0,87.32499999999999
46383.0,1798,2,571.42,2,4,4,10,244,Champions,2020-10-29 13:39:00,1,902.0,285.71
46386.0,1172,2,401.1,3,4,4,11,344,Champions,2022-07-17 09:39:00,1,986.0,200.55
46389.0,976,3,1072.14,3,4,4,11,344,Champions,2023-01-29 05:24:00,1,766.0,357.38000000000005
46394.0,803,1,121.0,3,3,2,8,332,Loyal Customers,2023-07-21 14:17:00,1,,121.0
46397.0,1522,1,125.59,2,3,2,7,232,Potential Loyalist,2021-08-01 19:42:00,1,,125.59
46398.0,1675,1,78.23,2,3,1,6,231,Potential Loyalist,2021-03-01 10:22:00,1,,78.23
46399.0,1376,1,126.38,2,3,2,7,232,Potential Loyalist,2021-12-25 22:23:00,1,,126.38
46405.0,2289,1,325.05,1,3,4,8,134,Loyal Customers,2019-06-26 15:40:00,1,,325.05
46407.0,893,1,203.01,3,3,3,9,333,Loyal Customers,2023-04-22 14:00:00,1,,203.01
46408.0,1416,1,59.49,2,3,1,6,231,Potential Loyalist,2021-11-15 22:01:00,1,,59.49
46409.0,186,1,28.19,4,3,1,8,431,Loyal Customers,2025-03-29 02:28:00,1,,28.19
46410.0,373,2,334.02,4,4,4,12,444,Champions,2024-09-23 17:49:00,1,1018.0,167.01
46411.0,2258,1,59.14,1,3,1,5,131,Potential Loyalist,2019-07-27 19:36:00,1,,59.14
46413.0,2053,2,227.92000000000002,1,4,3,8,143,Loyal Customers,2020-02-17 13:25:00,1,348.0,113.96000000000001
46414.0,906,1,281.62,3,3,3,9,333,Loyal Customers,2023-04-09 04:45:00,1,,281.62
46418.0,2827,1,77.63,1,3,1,5,131,Potential Loyalist,2018-01-04 08:07:00,1,,77.63
46421.0,760,1,68.12,3,3,1,7,331,Potential Loyalist,2023-09-02 02:00:00,1,,68.12
46423.0,565,2,62.190000000000005,4,4,1,9,441,Loyal Customers,2024-03-15 13:24:00,1,2024.0,31.095000000000002
46427.0,1741,3,538.81,2,4,4,10,244,Champions,2020-12-25 04:56:00,1,442.0,179.60333333333332
46429.0,1885,1,142.21,1,3,2,6,132,Potential Loyalist,2020-08-03 23:38:00,1,,142.21
46430.0,171,2,154.79,4,4,2,10,442,Champions,2025-04-13 02:53:00,0,369.0,77.395
46431.0,1369,1,197.72,2,3,3,8,233,Loyal Customers,2022-01-01 01:55:00,1,,197.72
46435.0,525,1,58.39,4,3,1,8,431,Loyal Customers,2024-04-24 13:32:00,1,,58.39
46439.0,1575,1,258.94,2,3,3,8,233,Loyal Customers,2021-06-09 22:06:00,1,,258.94
46441.0,1898,2,296.6,1,4,3,8,143,Loyal Customers,2020-07-21 15:33:00,1,794.0,148.3
46446.0,2477,1,68.54,1,3,1,5,131,Potential Loyalist,2018-12-20 19:11:00,1,,68.54
46447.0,1663,1,223.86,2,3,3,8,233,Loyal Customers,2021-03-13 22:25:00,1,,223.86
46448.0,1604,1,379.87,2,3,4,9,234,Loyal Customers,2021-05-11 22:36:00,1,,379.87
46450.0,556,2,363.89,4,4,4,12,444,Champions,2024-03-24 03:10:00,1,1762.0,181.945
46451.0,2347,1,46.83,1,3,1,5,131,Potential Loyalist,2019-04-29 15:05:00,1,,46.83
46455.0,202,1,153.12,4,3,2,9,432,Loyal Customers,2025-03-13 11:38:00,1,,153.12
46457.0,1193,2,233.03,3,4,3,10,343,Champions,2022-06-26 21:20:00,1,1385.0,116.515
46459.0,2131,1,31.97,1,3,1,5,131,Potential Loyalist,2019-12-01 14:46:00,1,,31.97
46461.0,1728,1,273.89,2,3,3,8,233,Loyal Customers,2021-01-07 06:41:00,1,,273.89
46464.0,1848,2,281.99,1,4,3,8,143,Loyal Customers,2020-09-09 21:24:00,1,637.0,140.995
46466.0,1875,1,48.13,1,3,1,5,131,Potential Loyalist,2020-08-13 19:18:00,1,,48.13
46469.0,1789,2,502.57,2,4,4,10,244,Champions,2020-11-07 17:47:00,1,283.0,251.285
46470.0,1654,1,477.76,2,3,4,9,234,Loyal Customers,2021-03-23 00:22:00,1,,477.76
46473.0,309,1,384.54,4,3,4,11,434,Champions,2024-11-26 20:28:00,1,,384.54
46475.0,2080,3,442.62,1,4,4,9,144,Loyal Customers,2020-01-21 01:52:00,1,290.0,147.54
46476.0,1597,1,156.36,2,3,2,7,232,Potential Loyalist,2021-05-18 12:38:00,1,,156.36
46477.0,74,2,457.93,4,4,4,12,444,Champions,2025-07-19 06:31:00,0,71.0,228.965
46480.0,1631,1,78.77,2,3,1,6,231,Potential Loyalist,2021-04-14 18:15:00,1,,78.77
46484.0,2493,1,146.06,1,3,2,6,132,Potential Loyalist,2018-12-04 09:47:00,1,,146.06
46487.0,2450,1,126.08,1,3,2,6,132,Potential Loyalist,2019-01-16 02:43:00,1,,126.08
46488.0,2590,1,31.37,1,3,1,5,131,Potential Loyalist,2018-08-29 08:17:00,1,,31.37
46489.0,1957,1,62.55,1,3,1,5,131,Potential Loyalist,2020-05-23 12:49:00,1,,62.55
46490.0,145,1,94.9,4,3,2,9,432,Loyal Customers,2025-05-09 20:16:00,0,,94.9
46493.0,2755,1,671.66,1,3,4,8,134,Loyal Customers,2018-03-17 12:13:00,1,,671.66
46494.0,2044,2,194.62,1,4,3,8,143,Loyal Customers,2020-02-26 20:24:00,1,224.0,97.31
46495.0,1347,3,312.27,2,4,4,10,244,Champions,2022-01-23 11:05:00,1,563.0,104.08999999999999
46497.0,1035,1,111.6,3,3,2,8,332,Loyal Customers,2022-12-02 00:17:00,1,,111.6
46498.0,252,1,220.42,4,3,3,10,433,Champions,2025-01-22 23:13:00,1,,220.42
46507.0,1564,1,291.74,2,3,3,8,233,Loyal Customers,2021-06-20 02:44:00,1,,291.74
46508.0,764,1,70.49,3,3,1,7,331,Potential Loyalist,2023-08-29 18:49:00,1,,70.49
46511.0,511,2,396.32,4,4,4,12,444,Champions,2024-05-08 13:34:00,1,1661.0,198.16
46512.0,2109,1,83.96,1,3,1,5,131,Potential Loyalist,2019-12-23 22:14:00,1,,83.96
46513.0,1110,1,250.88,3,3,3,9,333,Loyal Customers,2022-09-17 21:26:00,1,,250.88
46514.0,1898,2,223.27,1,4,3,8,143,Loyal Customers,2020-07-21 09:27:00,1,748.0,111.635
46515.0,466,2,172.02,4,4,3,11,443,Champions,2024-06-22 01:11:00,1,1896.0,86.01
46516.0,1324,1,261.03,2,3,3,8,233,Loyal Customers,2022-02-15 14:28:00,1,,261.03
46518.0,161,2,373.76,4,4,4,12,444,Champions,2025-04-23 22:34:00,0,1340.0,186.88
46519.0,1759,1,44.85,2,3,1,6,231,Potential Loyalist,2020-12-07 11:04:00,1,,44.85
46520.0,64,2,94.63,4,4,2,10,442,Champions,2025-07-29 05:12:00,0,1722.0,47.315
46521.0,155,2,187.16000000000003,4,4,3,11,443,Champions,2025-04-29 06:22:00,0,1406.0,93.58000000000001
46522.0,426,2,452.86,4,4,4,12,444,Champions,2024-08-01 18:40:00,1,733.0,226.43
46523.0,694,1,86.3,3,3,2,8,332,Loyal Customers,2023-11-07 14:38:00,1,,86.3
46525.0,142,1,201.58,4,3,3,10,433,Champions,2025-05-12 05:38:00,0,,201.58
46526.0,1771,1,138.08,2,3,2,7,232,Potential Loyalist,2020-11-25 04:13:00,1,,138.08
46528.0,918,3,472.79999999999995,3,4,4,11,344,Champions,2023-03-28 03:12:00,1,377.0,157.6
46530.0,606,1,398.37,3,3,4,10,334,Champions,2024-02-03 05:58:00,1,,398.37
46532.0,2169,1,87.95,1,3,2,6,132,Potential Loyalist,2019-10-24 09:02:00,1,,87.95
46538.0,2813,1,102.15,1,3,2,6,132,Potential Loyalist,2018-01-18 05:12:00,1,,102.15
46539.0,2596,1,47.74,1,3,1,5,131,Potential Loyalist,2018-08-23 19:38:00,1,,47.74
46541.0,174,1,282.19,4,3,3,10,433,Champions,2025-04-10 05:25:00,0,,282.19
46544.0,1642,2,356.23,2,4,4,10,244,Champions,2021-04-03 14:11:00,1,803.0,178.115
46545.0,783,2,405.38,3,4,4,11,344,Champions,2023-08-10 15:04:00,1,933.0,202.69
46547.0,155,1,30.4,4,3,1,8,431,Loyal Customers,2025-04-29 01:53:00,0,,30.4
46548.0,2515,1,285.9,1,3,3,7,133,Potential Loyalist,2018-11-12 01:23:00,1,,285.9
46552.0,1119,2,255.74,3,4,3,10,343,Champions,2022-09-08 05:19:00,1,363.0,127.87
46553.0,502,1,183.03,4,3,3,10,433,Champions,2024-05-17 21:17:00,1,,183.03
46556.0,1637,1,189.09,2,3,3,8,233,Loyal Customers,2021-04-08 20:59:00,1,,189.09
46559.0,2534,1,49.8,1,3,1,5,131,Potential Loyalist,2018-10-24 02:55:00,1,,49.8
46562.0,1226,2,144.68,3,4,2,9,342,Loyal Customers,2022-05-24 12:11:00,1,85.0,72.34
46563.0,2249,1,135.93,1,3,2,6,132,Potential Loyalist,2019-08-05 21:52:00,1,,135.93
46566.0,474,1,180.66,4,3,3,10,433,Champions,2024-06-14 05:35:00,1,,180.66
46571.0,145,1,75.5,4,3,1,8,431,Loyal Customers,2025-05-09 03:31:00,0,,75.5
46572.0,949,1,48.67,3,3,1,7,331,Potential Loyalist,2023-02-25 10:32:00,1,,48.67
46573.0,57,2,90.87,4,4,2,10,442,Champions,2025-08-05 16:47:00,0,337.0,45.435
46574.0,1317,3,303.29,2,4,3,9,243,Loyal Customers,2022-02-22 07:52:00,1,645.0,101.09666666666668
46576.0,1447,1,159.22,2,3,2,7,232,Potential Loyalist,2021-10-15 00:50:00,1,,159.22
46577.0,863,1,65.6,3,3,1,7,331,Potential Loyalist,2023-05-22 03:41:00,1,,65.6
46578.0,24,1,104.83,4,3,2,9,432,Loyal Customers,2025-09-07 03:12:00,0,,104.83
46581.0,104,2,254.11,4,4,3,11,443,Champions,2025-06-19 12:43:00,0,2269.0,127.055
46583.0,1206,1,303.56,3,3,3,9,333,Loyal Customers,2022-06-13 13:44:00,1,,303.56
46585.0,1597,1,65.26,2,3,1,6,231,Potential Loyalist,2021-05-18 05:18:00,1,,65.26
46587.0,2346,1,106.63,1,3,2,6,132,Potential Loyalist,2019-04-30 19:10:00,1,,106.63
46588.0,1026,1,352.26,3,3,4,10,334,Champions,2022-12-10 19:17:00,1,,352.26
46589.0,410,1,151.72,4,3,2,9,432,Loyal Customers,2024-08-17 11:19:00,1,,151.72
46590.0,1378,1,35.3,2,3,1,6,231,Potential Loyalist,2021-12-23 22:03:00,1,,35.3
46593.0,94,1,114.36,4,3,2,9,432,Loyal Customers,2025-06-29 16:29:00,0,,114.36
46595.0,1639,1,348.31,2,3,4,9,234,Loyal Customers,2021-04-06 12:37:00,1,,348.31
46596.0,207,3,956.6300000000001,4,4,4,12,444,Champions,2025-03-08 02:53:00,1,928.0,318.8766666666667
46597.0,594,1,120.25,3,3,2,8,332,Loyal Customers,2024-02-16 00:28:00,1,,120.25
46599.0,499,2,252.14,4,4,3,11,443,Champions,2024-05-20 23:32:00,1,442.0,126.07
46601.0,189,1,146.82,4,3,2,9,432,Loyal Customers,2025-03-26 16:31:00,1,,146.82
46604.0,1905,2,678.32,1,4,4,9,144,Loyal Customers,2020-07-14 21:13:00,1,75.0,339.16
46605.0,1681,1,237.1,2,3,3,8,233,Loyal Customers,2021-02-23 04:21:00,1,,237.1
46606.0,2810,2,360.16999999999996,1,4,4,9,144,Loyal Customers,2018-01-21 15:07:00,1,12.0,180.08499999999998
46610.0,814,1,52.75,3,3,1,7,331,Potential Loyalist,2023-07-10 02:51:00,1,,52.75
46612.0,415,1,132.53,4,3,2,9,432,Loyal Customers,2024-08-12 03:52:00,1,,132.53
46613.0,939,2,296.15,3,4,3,10,343,Champions,2023-03-08 00:21:00,1,1814.0,148.075
46614.0,1473,1,813.96,2,3,4,9,234,Loyal Customers,2021-09-19 05:10:00,1,,813.96
46615.0,2348,1,62.34,1,3,1,5,131,Potential Loyalist,2019-04-28 15:16:00,1,,62.34
46617.0,1762,1,401.57,2,3,4,9,234,Loyal Customers,2020-12-04 17:10:00,1,,401.57
46619.0,213,2,219.01999999999998,4,4,3,11,443,Champions,2025-03-02 10:41:00,1,392.0,109.50999999999999
46620.0,2792,1,163.64,1,3,2,6,132,Potential Loyalist,2018-02-08 06:42:00,1,,163.64
46621.0,327,2,592.52,4,4,4,12,444,Champions,2024-11-08 09:20:00,1,989.0,296.26
46627.0,1638,1,85.85,2,3,2,7,232,Potential Loyalist,2021-04-07 23:19:00,1,,85.85
46628.0,1002,1,207.2,3,3,3,9,333,Loyal Customers,2023-01-03 16:21:00,1,,207.2
46631.0,1634,2,76.25999999999999,2,4,1,7,241,Potential Loyalist,2021-04-11 17:32:00,1,84.0,38.129999999999995
46633.0,2294,1,74.64,1,3,1,5,131,Potential Loyalist,2019-06-21 07:38:00,1,,74.64
46636.0,432,1,113.45,4,3,2,9,432,Loyal Customers,2024-07-26 15:25:00,1,,113.45
46637.0,1713,2,323.65,2,4,4,10,244,Champions,2021-01-22 15:57:00,1,958.0,161.825
46638.0,147,4,496.43,4,4,4,12,444,Champions,2025-05-07 20:42:00,0,91.0,124.1075
46639.0,1594,1,203.07,2,3,3,8,233,Loyal Customers,2021-05-21 07:41:00,1,,203.07
46640.0,1556,1,227.98,2,3,3,8,233,Loyal Customers,2021-06-28 03:51:00,1,,227.98
46642.0,1893,1,96.81,1,3,2,6,132,Potential Loyalist,2020-07-26 01:10:00,1,,96.81
