refund_id,order_id,payment_id,refund_date,refund_amount,currency,reason_code,processor_fee_refunded
38565,412653,441494,2023-05-02 22:58:15,10.0,USD,shipping_issue,0.05
38566,412653,441494,2023-05-02 22:58:15,7.06,USD,damaged_in_transit,0.09
38567,412656,441497,2022-04-12 09:40:10,18.01,USD,changed_mind,0.16
38568,412668,441509,2023-04-01 10:09:23,30.07,USD,changed_mind,0.16
38569,412678,441519,2023-08-21 06:21:50,29.42,ZAR,shipping_issue,0.2
38570,412678,441519,2023-08-21 06:21:50,6.52,ZAR,customer_return,0.04
38571,412685,441527,2025-04-09 09:51:33,21.08,USD,customer_return,0.21
38572,412691,441533,2020-01-09 09:55:36,5.04,USD,fraud_suspected,0.07
38573,412737,441581,2023-08-18 01:10:06,13.45,CAD,damaged_in_transit,0.19
38574,412741,441585,2018-06-11 19:17:06,9.98,ZAR,faulty_item,0.08
38575,412741,441586,2018-06-11 19:17:06,3.71,ZAR,changed_mind,0.0
38576,412768,441615,2019-01-01 12:22:39,12.74,USD,fraud_suspected,0.17
38577,412768,441616,2019-01-01 12:22:39,1.19,USD,customer_return,0.01
38578,412774,441622,2024-08-29 21:36:30,25.09,USD,fraud_suspected,0.35
38579,412774,441622,2024-07-17 21:36:30,33.39,USD,damaged_in_transit,0.17
38580,412781,441630,2023-04-21 15:18:11,188.42,ZAR,shipping_issue,0.14
38581,412785,441634,2023-08-02 00:36:46,77.15,ZAR,fraud_suspected,0.64
38582,412790,441639,2020-07-24 11:51:31,31.01,USD,shipping_issue,0.32
38583,412806,441655,2024-12-18 21:21:53,765.12,KES,shipping_issue,11.42
38584,412806,441655,2024-12-06 21:21:53,32.14,KES,fraud_suspected,0.46
38585,412815,441664,2025-03-22 11:55:33,377.23,GBP,shipping_issue,4.22
38586,412824,441673,2020-09-15 01:30:32,11.76,EUR,fraud_suspected,0.09
38587,412824,441673,2020-09-15 01:30:32,17.24,EUR,customer_return,0.07
38588,412827,441676,2023-05-12 07:38:18,49.89,GBP,fraud_suspected,0.41
38589,412856,441708,2022-10-03 11:39:08,90.14,USD,shipping_issue,0.1
38590,412856,441708,2022-10-03 11:39:08,30.73,USD,faulty_item,0.04
38591,412894,441747,2019-05-27 11:00:57,19.26,GBP,shipping_issue,0.23
38592,412913,441768,2024-12-24 08:22:23,11.72,GBP,damaged_in_transit,0.07
38593,412913,441768,2024-12-24 08:22:23,7.27,GBP,faulty_item,0.07
38594,412959,441816,2021-05-22 06:39:36,66.4,CAD,faulty_item,0.58
38595,412962,441819,2022-07-19 07:16:01,28.27,USD,fraud_suspected,0.3
38596,412974,441832,2022-04-02 08:28:10,0.98,USD,changed_mind,0.01
38597,412974,441832,2022-04-02 08:28:10,22.08,USD,customer_return,0.13
38598,412988,441846,2022-10-20 03:33:26,345.82,EUR,damaged_in_transit,1.85
38599,412994,441852,2021-06-25 23:23:04,29.03,ZAR,customer_return,0.07
38600,413011,441871,2019-08-09 14:31:32,30.9,KES,faulty_item,0.0
38601,413015,441875,2018-03-28 00:52:05,157.24,USD,fraud_suspected,1.52
38602,413031,441891,2020-05-14 06:50:55,32.62,USD,changed_mind,0.28
38603,413062,441923,2023-11-16 22:23:48,34.35,USD,fraud_suspected,0.39
38604,413067,441928,2019-12-07 09:09:22,43.13,EUR,shipping_issue,0.27
38605,413067,441928,2019-12-01 09:09:22,209.06,EUR,customer_return,1.88
38606,413067,441928,2019-12-01 09:09:22,1.14,EUR,damaged_in_transit,0.0
38607,413090,441954,2023-06-23 07:24:24,52.32,AUD,shipping_issue,0.18
38608,413165,442035,2025-05-16 14:19:47,14.77,USD,changed_mind,0.21
38609,413185,442057,2021-12-19 12:56:38,17.61,USD,shipping_issue,0.0
38610,413223,442096,2018-12-16 20:53:45,43.82,USD,changed_mind,0.6
38611,413223,442096,2018-12-16 20:53:45,1.23,USD,changed_mind,0.01
38612,413227,442100,2022-04-20 04:21:16,99.61,GBP,damaged_in_transit,0.29
38613,413227,442100,2022-04-20 04:21:16,32.95,GBP,customer_return,0.46
38614,413228,442101,2024-12-26 03:07:58,93.07,CAD,changed_mind,0.34
38615,413256,442131,2019-12-09 10:10:47,21.24,USD,changed_mind,0.12
38616,413260,442135,2025-07-08 13:12:57,80.68,EUR,customer_return,0.65
38617,413260,442135,2025-07-08 13:12:57,19.48,EUR,customer_return,0.21
38618,413280,442155,2019-04-15 02:30:25,144.65,ZAR,fraud_suspected,1.21
38619,413303,442179,2020-04-20 13:05:49,24.15,EUR,shipping_issue,0.09
38620,413304,442180,2021-11-10 04:54:01,8.5,AUD,fraud_suspected,0.1
38621,413305,442181,2020-04-11 20:16:36,133.89,GBP,shipping_issue,1.62
38622,413313,442191,2022-09-01 07:20:03,165.25,ZAR,faulty_item,0.14
38623,413313,442191,2022-09-01 07:20:03,230.35,ZAR,shipping_issue,0.04
38624,413317,442195,2018-07-08 13:10:44,266.04,GBP,faulty_item,0.17
38625,413326,442204,2019-04-22 19:14:11,43.88,USD,shipping_issue,0.59
38626,413326,442204,2019-04-22 19:14:11,4.76,USD,shipping_issue,0.05
38627,413335,442215,2018-06-28 20:59:06,66.36,ZAR,customer_return,0.59
38628,413350,442230,2024-11-21 02:35:59,128.74,USD,faulty_item,0.5
38629,413352,442232,2019-06-24 08:05:47,36.22,ZAR,fraud_suspected,0.42
38630,413352,442232,2019-06-24 08:05:47,23.2,ZAR,faulty_item,0.05
38631,413361,442241,2021-04-14 17:17:27,18.5,USD,shipping_issue,0.06
38632,413361,442241,2021-04-14 17:17:27,378.15,USD,faulty_item,0.09
38633,413374,442256,2018-06-25 09:07:31,15.41,USD,faulty_item,0.08
38634,413374,442256,2018-06-25 09:07:31,4.2,USD,fraud_suspected,0.04
38635,413394,442278,2023-05-04 13:07:34,228.3,AED,customer_return,2.42
38636,413424,442312,2021-06-13 05:54:32,25.97,ZAR,faulty_item,0.22
38637,413428,442316,2023-06-30 14:11:30,13.19,GBP,damaged_in_transit,0.15
38638,413430,442318,2025-05-27 08:53:05,21.91,ZAR,customer_return,0.16
38639,413430,442318,2025-05-27 08:53:05,6.48,ZAR,shipping_issue,0.09
38640,413445,442334,2019-05-30 09:51:45,14.24,USD,faulty_item,0.07
38641,413460,442349,2025-04-30 08:59:04,16.34,USD,fraud_suspected,0.16
38642,413473,442363,2018-08-22 22:29:20,40.32,USD,changed_mind,0.3
38643,413481,442371,2019-05-21 04:43:53,13.72,USD,faulty_item,0.2
38644,413481,442371,2019-05-21 04:43:53,17.12,USD,changed_mind,0.24
38645,413484,442375,2024-03-26 16:48:31,27.57,USD,damaged_in_transit,0.18
38646,413494,442386,2025-02-05 13:15:53,23.32,USD,fraud_suspected,0.05
38647,413503,442396,2025-09-26 05:42:10,28.2,GBP,faulty_item,0.18
38648,413519,442413,2018-02-19 14:59:18,16.8,ZAR,faulty_item,0.02
38649,413519,442414,2018-02-19 14:59:18,0.93,ZAR,changed_mind,0.01
38650,413604,442507,2022-05-18 09:15:58,37.64,USD,changed_mind,0.33
38651,413608,442511,2022-10-12 14:31:37,39.08,AED,shipping_issue,0.17
38652,413620,442524,2023-05-12 19:40:48,7.28,AUD,faulty_item,0.11
38653,413665,442572,2025-02-04 14:20:47,99.18,NZD,shipping_issue,0.54
38654,413665,442572,2025-02-04 14:20:47,29.66,NZD,changed_mind,0.37
38655,413676,442583,2022-01-15 07:08:28,84.4,USD,faulty_item,0.89
38656,413680,442588,2024-03-27 17:33:21,48.99,KES,customer_return,0.12
38657,413695,442604,2019-06-21 19:47:27,2.86,EUR,faulty_item,0.0
38658,413695,442604,2019-06-21 19:47:27,15.83,EUR,faulty_item,0.17
38659,413707,442618,2025-05-23 07:39:28,14.11,USD,damaged_in_transit,0.1
38660,413742,442653,2021-05-06 08:39:00,6.62,USD,changed_mind,0.0
38661,413742,442653,2021-05-06 08:39:00,19.8,USD,changed_mind,0.18
38662,413754,442665,2020-11-08 01:48:18,9.1,EUR,changed_mind,0.02
38663,413764,442677,2022-11-20 22:28:30,95.15,USD,changed_mind,1.09
38664,413778,442691,2018-07-02 23:49:40,12.79,EUR,customer_return,0.03
38665,413784,442697,2022-06-22 21:51:52,52.21,USD,changed_mind,0.44
38666,413784,442697,2022-07-19 21:51:52,16.98,USD,customer_return,0.14
38667,413790,442703,2018-11-10 13:27:11,53.5,ZAR,damaged_in_transit,0.14
38668,413851,442768,2023-12-08 23:29:41,32.65,USD,fraud_suspected,0.34
38669,413888,442807,2018-09-10 16:34:02,361.28,USD,faulty_item,4.64
38670,413888,442807,2018-09-10 16:34:02,101.35,USD,shipping_issue,0.14
38671,413891,442810,2024-01-06 08:32:19,13.33,EUR,damaged_in_transit,0.19
38672,413891,442810,2024-01-06 08:32:19,21.6,EUR,faulty_item,0.18
38673,413897,442818,2019-10-09 12:19:13,11.42,USD,changed_mind,0.12
38674,413901,442822,2024-12-22 23:38:00,235.97,EUR,damaged_in_transit,1.74
38675,413901,442822,2024-12-22 23:38:00,139.63,EUR,faulty_item,1.81
38676,413906,442827,2020-10-11 16:01:29,26.41,NZD,shipping_issue,0.38
38677,413906,442827,2020-10-11 16:01:29,24.91,NZD,customer_return,0.09
38678,413961,442886,2023-08-25 22:00:30,9.21,USD,damaged_in_transit,0.11
38679,413961,442886,2023-08-25 22:00:30,3.34,USD,customer_return,0.02
38680,413962,442887,2018-02-20 14:50:20,28.36,USD,fraud_suspected,0.02
38681,414005,442936,2021-06-08 00:40:09,9.42,EUR,customer_return,0.1
38682,414005,442936,2021-06-08 00:40:09,4.79,EUR,fraud_suspected,0.07
38683,414021,442953,2023-11-29 09:31:56,49.5,EUR,faulty_item,0.04
38684,414037,442970,2025-10-17 22:30:21,18.53,USD,damaged_in_transit,0.06
38685,414037,442970,2025-10-17 22:30:21,18.46,USD,damaged_in_transit,0.12
38686,414055,442988,2024-03-02 00:46:45,7.12,USD,customer_return,0.02
38687,414074,443007,2018-05-03 21:21:19,13.14,EUR,damaged_in_transit,0.1
38688,414074,443007,2018-05-03 21:21:19,0.02,EUR,changed_mind,0.0
38689,414087,443020,2018-08-13 10:25:40,13.61,ZAR,shipping_issue,0.01
38690,414095,443029,2024-07-27 07:39:20,71.96,USD,customer_return,0.14
38691,414095,443029,2024-07-27 07:39:20,4.53,USD,faulty_item,0.05
38692,414117,443055,2020-09-09 04:32:19,45.87,USD,shipping_issue,0.38
38693,414132,443071,2019-07-07 21:28:39,23.57,CAD,faulty_item,0.28
38694,414133,443072,2024-10-30 12:33:36,22.71,USD,faulty_item,0.14
38695,414157,443099,2025-03-03 19:06:36,49.97,USD,faulty_item,0.64
38696,414168,443110,2022-02-21 07:23:48,25.92,EUR,faulty_item,0.15
38697,414195,443137,2023-05-29 09:57:48,32.4,ZAR,fraud_suspected,0.43
38698,414196,443138,2022-02-19 15:16:30,62.19,USD,changed_mind,0.59
38699,414207,443150,2024-12-09 00:19:02,334.07,USD,customer_return,2.53
38700,414219,443162,2025-07-04 13:37:19,16.94,USD,changed_mind,0.21
38701,414229,443173,2018-04-09 01:35:24,15.53,USD,damaged_in_transit,0.05
38702,414229,443173,2018-04-09 01:35:24,14.99,USD,fraud_suspected,0.05
38703,414235,443179,2018-09-10 09:36:20,52.84,ZAR,faulty_item,0.47
38704,414238,443182,2024-12-31 22:59:45,24.33,GBP,customer_return,0.14
38705,414243,443187,2021-05-03 04:00:16,17.45,EUR,fraud_suspected,0.01
38706,414243,443187,2021-07-11 04:00:16,49.62,EUR,shipping_issue,0.7
38707,414277,443224,2019-08-11 14:50:50,37.51,EUR,fraud_suspected,0.27
38708,414279,443226,2024-01-16 16:25:47,8.07,USD,changed_mind,0.06
38709,414279,443226,2024-01-16 16:25:47,10.8,USD,shipping_issue,0.04
38710,414289,443238,2025-03-12 06:07:53,11.37,ZAR,damaged_in_transit,0.05
38711,414296,443245,2024-02-21 07:13:57,7.23,CAD,faulty_item,0.06
38712,414296,443245,2024-02-21 07:13:57,12.13,CAD,fraud_suspected,0.12
38713,414311,443261,2019-06-08 13:31:08,36.84,CAD,faulty_item,0.31
38714,414317,443268,2023-08-17 13:07:19,46.35,GBP,fraud_suspected,0.46
38715,414327,443281,2020-10-02 04:11:22,136.81,AED,fraud_suspected,1.09
38716,414327,443281,2020-10-02 04:11:22,22.09,AED,fraud_suspected,0.28
38717,414338,443294,2025-01-01 22:48:06,11.35,CAD,changed_mind,0.13
38718,414342,443298,2018-03-24 16:40:25,92.43,USD,customer_return,0.88
38719,414345,443301,2023-04-27 08:23:08,31.39,USD,fraud_suspected,0.36
38720,414357,443315,2018-11-14 21:09:09,16.7,ZAR,customer_return,0.05
38721,414357,443315,2018-11-14 21:09:09,24.01,ZAR,fraud_suspected,0.36
38722,414386,443344,2019-10-22 21:02:40,16.4,USD,faulty_item,0.19
38723,414386,443344,2019-10-22 21:02:40,13.71,USD,fraud_suspected,0.15
38724,414390,443348,2020-09-30 12:36:19,9.25,ZAR,faulty_item,0.09
38725,414390,443348,2020-09-30 12:36:19,30.36,ZAR,faulty_item,0.0
38726,414393,443351,2020-11-24 11:06:36,23.5,USD,damaged_in_transit,0.04
38727,414397,443355,2024-12-23 19:16:56,46.19,CAD,customer_return,0.1
38728,414401,443359,2023-06-10 19:08:30,11.18,GBP,damaged_in_transit,0.14
38729,414405,443363,2022-08-03 20:14:19,15.4,USD,changed_mind,0.07
38730,414405,443363,2022-08-03 20:14:19,13.15,USD,damaged_in_transit,0.15
38731,414408,443366,2021-03-22 10:18:08,13.1,GBP,faulty_item,0.1
38732,414442,443403,2024-12-28 12:54:08,203.81,EUR,damaged_in_transit,1.98
38733,414452,443413,2018-04-19 04:20:31,15.27,USD,shipping_issue,0.17
38734,414457,443419,2023-03-10 22:01:45,20.56,CAD,changed_mind,0.15
38735,414460,443422,2022-05-10 10:19:37,46.02,GBP,customer_return,0.03
38736,414467,443430,2022-01-20 23:58:25,374.14,AED,damaged_in_transit,1.98
38737,414472,443435,2023-07-27 02:38:49,8.71,EUR,damaged_in_transit,0.03
38738,414472,443435,2023-07-27 02:38:49,20.58,EUR,faulty_item,0.19
38739,414474,443437,2021-06-06 16:24:47,27.21,EUR,fraud_suspected,0.16
38740,414481,443445,2018-11-20 04:19:33,17.29,CAD,faulty_item,0.08
38741,414483,443447,2019-04-03 06:01:35,41.95,AUD,faulty_item,0.37
38742,414535,443502,2023-03-08 22:41:36,31.53,GBP,shipping_issue,0.03
38743,414558,443526,2020-04-11 22:31:16,47.29,USD,faulty_item,0.64
38744,414575,443544,2025-03-05 14:48:12,19.89,USD,fraud_suspected,0.26
38745,414580,443549,2020-09-30 15:19:49,1.49,USD,fraud_suspected,0.01
38746,414580,443549,2020-09-30 15:19:49,13.78,USD,shipping_issue,0.0
38747,414587,443556,2022-04-21 17:14:35,24.01,USD,fraud_suspected,0.08
38748,414666,443642,2024-08-24 10:57:42,20.37,ZAR,shipping_issue,0.11
38749,414673,443649,2018-09-30 13:07:25,3.44,GBP,shipping_issue,0.0
38750,414673,443649,2018-09-30 13:07:25,7.65,GBP,faulty_item,0.05
38751,414673,443649,2018-10-29 13:07:25,47.98,GBP,shipping_issue,0.21
38752,414673,443649,2018-10-29 13:07:25,25.88,GBP,shipping_issue,0.2
38753,414674,443650,2021-01-20 13:20:21,46.49,EUR,shipping_issue,0.16
38754,414709,443686,2020-10-25 14:29:26,689.81,USD,fraud_suspected,4.23
38755,414709,443686,2020-10-25 14:29:26,90.02,USD,shipping_issue,1.04
38756,414743,443722,2019-09-02 15:32:33,3.01,ZAR,faulty_item,0.05
38757,414743,443722,2019-09-02 15:32:33,22.74,ZAR,fraud_suspected,0.11
38758,414752,443732,2021-07-18 21:40:05,7.03,ZAR,damaged_in_transit,0.07
38759,414855,443845,2020-06-20 15:09:47,37.01,ZAR,shipping_issue,0.5
38760,414866,443856,2019-03-25 10:16:41,15.99,ZAR,fraud_suspected,0.06
38761,414866,443856,2019-03-25 10:16:41,6.76,ZAR,shipping_issue,0.06
38762,414870,443861,2021-10-02 20:48:37,15.88,ZAR,damaged_in_transit,0.04
38763,414877,443868,2024-01-25 06:04:38,59.32,USD,damaged_in_transit,0.32
38764,414895,443886,2019-02-17 10:13:41,55.65,CAD,faulty_item,0.7
38765,414902,443893,2023-05-31 06:34:50,27.84,CAD,damaged_in_transit,0.39
38766,414909,443901,2021-12-11 20:53:08,36.44,USD,shipping_issue,0.22
38767,414925,443919,2021-12-15 13:50:05,37.86,EUR,faulty_item,0.16
38768,414927,443921,2024-02-18 22:44:48,20.44,USD,customer_return,0.19
38769,414960,443957,2019-06-19 15:26:18,19.78,USD,shipping_issue,0.17
38770,414960,443957,2019-06-19 15:26:18,11.06,USD,shipping_issue,0.03
38771,414960,443957,2019-06-16 15:26:18,1.08,USD,changed_mind,0.0
38772,414960,443956,2019-06-16 15:26:18,32.51,USD,fraud_suspected,0.07
38773,415014,444012,2023-01-18 01:16:53,54.5,GBP,faulty_item,0.33
38774,415014,444012,2023-01-18 01:16:53,12.46,GBP,shipping_issue,0.02
38775,415021,444019,2022-11-14 17:02:33,33.91,USD,faulty_item,0.4
38776,415024,444022,2018-02-08 04:34:35,85.97,USD,fraud_suspected,0.84
38777,415038,444036,2018-11-18 11:52:59,14.82,ZAR,customer_return,0.22
38778,415038,444036,2018-11-18 11:52:59,39.33,ZAR,damaged_in_transit,0.46
38779,415043,444043,2024-10-25 18:01:39,33.38,GBP,shipping_issue,0.22
38780,415059,444060,2019-04-22 13:23:30,182.2,USD,customer_return,2.68
38781,415061,444062,2023-09-17 03:12:48,44.29,AUD,fraud_suspected,0.22
38782,415102,444109,2024-07-16 07:03:39,15.09,ZAR,faulty_item,0.02
38783,415113,444122,2024-08-28 09:13:07,19.73,SEK,faulty_item,0.19
38784,415113,444122,2024-08-28 09:13:07,7.51,SEK,shipping_issue,0.04
38785,415125,444134,2020-12-20 09:30:45,30.31,USD,changed_mind,0.24
38786,415138,444147,2024-04-19 02:40:09,7.07,USD,fraud_suspected,0.01
38787,415138,444147,2024-04-19 02:40:09,3.13,USD,changed_mind,0.04
38788,415144,444154,2025-01-08 00:48:53,30.37,USD,customer_return,0.45
38789,415150,444160,2023-01-14 14:49:30,46.54,GBP,shipping_issue,0.64
38790,415174,444184,2022-08-18 13:40:26,15.99,ZAR,changed_mind,0.03
38791,415179,444190,2025-07-18 11:00:39,7.01,USD,damaged_in_transit,0.01
38792,415179,444190,2025-07-18 11:00:39,24.24,USD,shipping_issue,0.35
38793,415197,444211,2018-02-04 00:10:33,65.11,GBP,damaged_in_transit,0.87
38794,415203,444217,2022-06-11 17:17:32,21.01,EUR,fraud_suspected,0.24
38795,415210,444224,2022-12-17 19:22:08,253.53,USD,changed_mind,3.34
38796,415219,444234,2024-12-26 16:40:23,53.43,USD,faulty_item,0.67
38797,415224,444240,2023-04-08 03:49:30,35.5,EUR,changed_mind,0.38
38798,415235,444251,2019-07-20 09:21:36,19.75,USD,shipping_issue,0.01
38799,415235,444252,2019-07-20 09:21:36,10.09,USD,fraud_suspected,0.13
38800,415237,444255,2022-10-29 19:21:18,86.47,ZAR,damaged_in_transit,0.12
38801,415242,444260,2022-02-05 04:22:27,20.54,USD,damaged_in_transit,0.19
38802,415251,444269,2019-01-11 16:55:46,19.74,USD,customer_return,0.26
38803,415251,444269,2019-01-11 16:55:46,1.67,USD,damaged_in_transit,0.0
38804,415270,444289,2021-03-02 13:00:43,40.97,USD,faulty_item,0.14
38805,415277,444297,2019-11-16 08:20:48,24.99,ZAR,damaged_in_transit,0.37
38806,415332,444356,2018-09-27 15:28:55,20.94,NZD,fraud_suspected,0.12
38807,415333,444357,2025-05-20 04:21:28,1.52,AED,changed_mind,0.01
38808,415333,444357,2025-05-20 04:21:28,20.37,AED,damaged_in_transit,0.12
38809,415339,444363,2023-01-06 10:45:00,16.09,ZAR,fraud_suspected,0.06
38810,415351,444376,2020-08-13 02:43:38,10.18,ZAR,damaged_in_transit,0.04
38811,415351,444376,2020-08-13 02:43:38,10.4,ZAR,shipping_issue,0.11
38812,415364,444389,2024-12-28 00:08:19,17.15,EUR,damaged_in_transit,0.08
38813,415364,444389,2024-12-28 00:08:19,4.22,EUR,shipping_issue,0.01
38814,415372,444398,2019-08-22 14:50:19,10.37,USD,damaged_in_transit,0.09
38815,415372,444398,2019-08-22 14:50:19,2.25,USD,damaged_in_transit,0.0
38816,415377,444403,2022-10-05 17:34:15,400.32,USD,faulty_item,3.35
38817,415382,444410,2024-08-17 06:08:21,9.38,ZAR,damaged_in_transit,0.05
38818,415382,444410,2024-08-17 06:08:21,11.6,ZAR,faulty_item,0.03
38819,415398,444426,2024-05-22 09:05:41,42.05,USD,faulty_item,0.23
38820,415406,444434,2018-04-17 03:38:43,17.24,GBP,fraud_suspected,0.11
38821,415406,444434,2018-04-17 03:38:43,10.49,GBP,faulty_item,0.05
38822,415444,444475,2024-07-02 00:42:58,100.39,ZAR,shipping_issue,1.27
38823,415457,444489,2024-06-17 21:03:15,390.25,KES,faulty_item,5.29
38824,415463,444496,2024-11-20 14:17:50,9.1,EUR,damaged_in_transit,0.07
38825,415467,444500,2019-05-22 14:41:06,10.91,USD,damaged_in_transit,0.04
38826,415476,444510,2023-02-12 17:57:47,21.98,USD,fraud_suspected,0.17
38827,415476,444510,2023-02-12 17:57:47,8.95,USD,damaged_in_transit,0.04
38828,415522,444558,2025-07-16 14:58:07,50.03,USD,faulty_item,0.62
38829,415522,444558,2025-07-16 14:58:07,1.21,USD,changed_mind,0.01
38830,415540,444578,2020-12-15 20:26:49,22.9,USD,customer_return,0.34
38831,415541,444579,2025-06-01 20:01:28,44.82,USD,shipping_issue,0.14
38832,415553,444593,2023-11-07 07:48:45,153.44,CAD,faulty_item,2.12
38833,415553,444593,2023-11-07 07:48:45,78.35,CAD,customer_return,0.35
38834,415565,444606,2022-02-06 08:12:32,27.21,USD,damaged_in_transit,0.4
38835,415588,444631,2021-08-19 18:32:32,22.29,USD,customer_return,0.3
38836,415593,444637,2020-08-28 22:33:25,19.49,AUD,changed_mind,0.12
38837,415599,444643,2018-09-19 15:19:59,18.12,ZAR,changed_mind,0.01
38838,415603,444648,2021-03-31 14:10:44,39.65,USD,customer_return,0.53
38839,415604,444649,2025-07-13 12:19:59,13.14,USD,damaged_in_transit,0.1
38840,415611,444657,2018-07-15 21:06:57,7.55,USD,damaged_in_transit,0.04
38841,415611,444657,2018-07-15 21:06:57,16.81,USD,customer_return,0.09
38842,415612,444658,2023-05-22 21:08:53,27.25,KES,fraud_suspected,0.22
38843,415612,444658,2023-05-13 21:08:53,175.8,KES,customer_return,0.82
38844,415625,444672,2024-11-24 09:11:14,264.18,EUR,customer_return,2.51
38845,415626,444673,2024-07-23 03:06:56,5.08,USD,fraud_suspected,0.07
38846,415626,444673,2024-07-23 03:06:56,20.0,USD,fraud_suspected,0.14
38847,415632,444679,2022-01-19 12:10:16,159.51,USD,customer_return,1.32
38848,415633,444680,2024-08-09 02:44:19,76.18,USD,customer_return,0.39
38849,415633,444680,2024-08-15 02:44:19,15.55,USD,faulty_item,0.11
38850,415643,444691,2021-05-14 14:58:30,32.16,GBP,shipping_issue,0.44
38851,415643,444691,2021-05-14 14:58:30,7.59,GBP,shipping_issue,0.04
38852,415652,444702,2021-08-31 19:50:01,363.42,ZAR,changed_mind,0.98
38853,415655,444705,2022-02-20 08:43:06,57.93,AUD,shipping_issue,0.51
38854,415655,444705,2022-02-20 08:43:06,7.9,AUD,changed_mind,0.0
38855,415703,444758,2025-04-17 17:42:59,24.01,GBP,shipping_issue,0.02
38856,415708,444764,2025-05-17 07:34:32,16.26,NZD,fraud_suspected,0.13
38857,415708,444764,2025-05-17 07:34:32,24.8,NZD,fraud_suspected,0.36
38858,415743,444805,2022-02-09 07:28:02,21.41,USD,customer_return,0.04
38859,415763,444826,2023-03-18 23:49:47,26.78,CAD,faulty_item,0.28
38860,415763,444826,2023-03-01 23:49:47,48.98,CAD,damaged_in_transit,0.4
38861,415814,444881,2022-01-22 01:21:43,130.83,USD,changed_mind,0.51
38862,415857,444928,2021-10-10 21:22:35,13.52,GBP,shipping_issue,0.07
38863,415857,444928,2021-10-10 21:22:35,0.65,GBP,changed_mind,0.01
38864,415867,444939,2020-07-30 02:01:00,122.25,ZAR,shipping_issue,1.81
38865,415888,444962,2019-07-31 16:08:11,43.58,USD,changed_mind,0.16
38866,415888,444962,2019-07-31 16:08:11,17.83,USD,changed_mind,0.26
38867,415899,444973,2020-02-01 12:13:33,44.3,EUR,customer_return,0.57
38868,415905,444982,2021-09-19 12:14:47,63.26,ZAR,damaged_in_transit,0.81
38869,415907,444984,2018-10-01 02:26:30,14.34,EUR,shipping_issue,0.21
38870,415908,444985,2023-06-26 09:23:12,12.03,USD,faulty_item,0.03
38871,415908,444985,2023-06-26 09:23:12,9.13,USD,customer_return,0.1
38872,415921,444998,2020-11-26 17:35:58,17.69,USD,changed_mind,0.03
38873,415925,445002,2019-02-24 19:38:08,33.21,ZAR,shipping_issue,0.27
38874,415929,445006,2021-03-22 17:28:26,0.06,AED,shipping_issue,0.0
38875,415929,445006,2021-03-22 17:28:26,16.04,AED,fraud_suspected,0.2
38876,415985,445064,2024-03-04 18:37:46,32.77,GBP,shipping_issue,0.14
38877,416002,445081,2020-02-28 20:32:31,247.15,EUR,faulty_item,3.63
38878,416018,445100,2025-07-26 03:51:48,322.9,AED,customer_return,4.4
38879,416024,445107,2023-10-02 02:21:12,64.5,ZAR,faulty_item,0.04
38880,416031,445114,2022-03-14 01:10:10,16.35,EUR,shipping_issue,0.14
38881,416050,445134,2024-10-22 06:52:54,55.08,USD,faulty_item,0.48
38882,416058,445142,2024-04-30 14:46:37,24.6,CAD,faulty_item,0.16
38883,416069,445153,2018-08-04 15:20:18,49.11,USD,faulty_item,0.63
38884,416073,445157,2021-07-02 08:49:56,22.67,USD,changed_mind,0.11
38885,416078,445162,2022-05-04 06:16:28,65.81,CAD,fraud_suspected,0.95
38886,416084,445168,2025-09-19 04:42:28,42.61,USD,changed_mind,0.61
38887,416102,445188,2019-06-06 18:22:51,10.94,EUR,shipping_issue,0.12
38888,416102,445188,2019-06-06 18:22:51,55.08,EUR,fraud_suspected,0.18
38889,416107,445193,2019-03-28 12:08:54,115.97,AED,shipping_issue,0.35
38890,416160,445252,2020-11-13 21:00:32,329.32,EUR,faulty_item,0.3
38891,416185,445277,2023-08-01 12:17:16,9.17,KES,faulty_item,0.12
38892,416185,445277,2023-08-01 12:17:16,40.1,KES,faulty_item,0.42
38893,416208,445303,2019-01-03 06:31:29,14.87,NZD,changed_mind,0.08
38894,416212,445308,2025-10-12 11:42:39,22.44,EUR,changed_mind,0.31
38895,416231,445329,2019-10-05 23:19:20,10.0,EUR,damaged_in_transit,0.08
38896,416231,445329,2019-10-05 23:19:20,8.73,EUR,shipping_issue,0.11
38897,416245,445343,2024-04-10 19:01:14,14.89,USD,changed_mind,0.1
38898,416245,445343,2024-04-10 19:01:14,30.69,USD,customer_return,0.32
38899,416273,445371,2021-08-04 09:54:51,12.99,ZAR,damaged_in_transit,0.11
38900,416276,445375,2020-04-24 01:03:27,30.09,NZD,faulty_item,0.02
38901,416289,445391,2024-09-19 04:08:14,49.6,EUR,damaged_in_transit,0.12
38902,416323,445429,2019-06-18 11:35:47,28.34,EUR,fraud_suspected,0.39
38903,416323,445429,2019-06-18 11:35:47,9.93,EUR,customer_return,0.1
38904,416330,445437,2023-10-31 16:08:34,5.62,USD,damaged_in_transit,0.04
38905,416330,445437,2023-10-31 16:08:34,8.7,USD,damaged_in_transit,0.03
38906,416337,445445,2024-10-11 08:00:33,53.56,KES,shipping_issue,0.52
38907,416360,445471,2020-05-07 02:59:23,13.12,EUR,damaged_in_transit,0.14
38908,416361,445472,2021-07-17 01:18:44,414.72,USD,changed_mind,4.82
