product_id,category_id,subcategory_id,subsubcategory_id,brand,unit_price,cost_price,weight_grams,seasonality,launch_date,discontinued_at,is_sustainable
10642,103,10017,1000062,Brand_103_2,710.71,403.31,3119,winter,2024-10-14,2024-12-22,False
10643,110,10073,1000232,Brand_110_5,54.4,29.4,2285,summer,2018-02-03,,False
10644,103,10021,1000076,Brand_103_2,48.41,23.7,9496,all_season,2024-12-13,,False
10645,101,10003,1000011,Brand_101_5,41.42,24.98,9737,all_season,2018-07-29,,False
10646,103,10019,1000068,Brand_103_2,45.78,27.93,2662,all_season,2021-04-14,,False
10647,105,10039,1000131,Brand_105_2,31.14,15.65,8051,winter,2023-12-12,,False
10648,105,10040,1000135,Brand_105_3,31.64,17.71,5696,all_season,2021-08-22,,True
10649,109,10065,1000208,Brand_109_1,24.7,16.75,386,winter,2020-10-12,,False
10650,109,10072,1000229,Brand_109_3,67.0,35.67,5208,winter,2021-09-18,,False
10651,103,10021,1000077,Brand_103_2,69.11,48.37,11699,summer,2019-05-13,,False
10652,110,10079,1000251,Brand_110_4,46.62,31.69,11394,all_season,2021-09-24,,False
10653,101,10001,1000003,Brand_101_2,164.89,102.42,7011,all_season,2022-10-30,,True
10654,109,10072,1000230,Brand_109_4,12.61,6.35,7165,summer,2018-07-18,,False
10655,108,10063,1000202,Brand_108_1,43.49,24.77,2365,all_season,2025-09-05,,False
10656,105,10033,1000113,Brand_105_5,749.14,446.56,5334,summer,2021-03-22,,False
10657,105,10034,1000116,Brand_105_5,65.93,32.17,9892,winter,2020-03-23,,False
10658,103,10023,1000082,Brand_103_2,14.18,8.76,2275,all_season,2018-01-04,,False
10659,103,10022,1000080,Brand_103_2,65.78,39.59,2100,all_season,2018-02-28,2022-02-20,False
10660,106,10047,1000154,Brand_106_5,54.35,27.91,11381,all_season,2018-08-31,,False
10661,101,10001,1000003,Brand_101_2,441.03,270.44,5765,all_season,2020-02-05,,False
10662,103,10017,1000064,Brand_103_2,2018.95,1015.54,3818,all_season,2023-08-17,,False
10663,110,10078,1000248,Brand_110_1,20.43,11.97,4085,summer,2019-05-25,,False
10664,101,10008,1000029,Brand_101_2,40.05,25.64,4108,all_season,2020-07-04,,False
10665,106,10048,1000158,Brand_106_4,83.51,41.48,3078,all_season,2018-11-11,,False
10666,102,10016,1000058,Brand_102_1,61.12,36.12,11554,all_season,2025-06-01,,False
10667,104,10030,1000103,Brand_104_3,66.67,38.8,9695,summer,2018-10-10,,False
10668,106,10042,1000140,Brand_106_2,67.07,41.07,3393,all_season,2025-04-13,,False
10669,107,10055,1000178,Brand_107_2,28.31,19.39,7432,summer,2021-03-21,,True
10670,102,10013,1000050,Brand_102_4,29.33,17.28,2029,all_season,2020-07-18,,False
10671,105,10039,1000132,Brand_105_1,51.09,25.28,10974,all_season,2018-10-04,,False
10672,110,10076,1000242,Brand_110_5,13.67,7.0,4122,winter,2019-09-15,2025-07-18,False
10673,103,10020,1000073,Brand_103_2,32.98,20.13,6471,all_season,2022-03-20,,False
10674,101,10006,1000023,Brand_101_1,15.3,9.07,2849,all_season,2025-08-30,,False
10675,102,10009,1000035,Brand_102_1,145.83,92.39,10827,summer,2025-08-30,,True
10676,104,10030,1000103,Brand_104_4,52.64,30.54,118,all_season,2018-10-08,,False
10677,105,10036,1000121,Brand_105_4,151.71,103.39,8550,all_season,2021-12-02,,False
10678,108,10060,1000194,Brand_108_5,23.61,13.7,4728,all_season,2025-06-14,,False
10679,107,10055,1000179,Brand_107_3,10.84,6.04,4709,summer,2020-12-30,,False
10680,109,10068,1000218,Brand_109_2,26.19,14.06,1658,winter,2020-10-15,,False
10681,101,10002,1000006,Brand_101_2,17.41,10.74,6086,all_season,2018-01-02,,False
10682,110,10079,1000250,Brand_110_3,414.01,217.88,4938,all_season,2020-06-17,,False
10683,101,10004,1000016,Brand_101_4,55.43,31.19,393,winter,2020-03-06,,False
10684,101,10004,1000015,Brand_101_4,30.58,18.04,7989,summer,2021-11-18,,False
10685,102,10012,1000044,Brand_102_1,43.91,28.86,7282,all_season,2022-07-20,,False
10686,109,10068,1000217,Brand_109_5,11.8,7.29,2778,summer,2023-12-05,,False
10687,108,10058,1000187,Brand_108_4,51.32,24.41,3237,winter,2023-03-30,,False
10688,105,10038,1000127,Brand_105_1,66.35,32.41,11116,all_season,2023-03-30,,False
10689,110,10075,1000239,Brand_110_3,19.26,10.9,10993,all_season,2023-09-30,,False
10690,101,10005,1000020,Brand_101_1,43.9,21.2,6264,summer,2018-07-14,,False
10691,109,10070,1000223,Brand_109_3,47.47,31.55,6579,all_season,2018-03-25,,False
10692,108,10064,1000205,Brand_108_3,61.38,37.75,9151,summer,2020-11-22,,False
10693,101,10003,1000011,Brand_101_3,19.29,13.11,5519,all_season,2021-07-06,,False
10694,105,10034,1000115,Brand_105_3,32.22,17.29,7672,all_season,2022-01-09,,False
10695,102,10014,1000053,Brand_102_4,55.54,30.73,7915,all_season,2020-02-27,,False
10696,103,10020,1000072,Brand_103_2,53.45,29.28,3415,all_season,2018-01-07,,False
10697,101,10005,1000020,Brand_101_3,14.41,8.22,3888,all_season,2020-12-21,,False
10698,101,10005,1000020,Brand_101_1,15.64,10.62,505,all_season,2021-10-06,,False
10699,105,10039,1000131,Brand_105_2,77.34,50.07,1193,all_season,2020-08-15,,False
10700,109,10071,1000228,Brand_109_1,31.11,15.4,2535,all_season,2019-06-12,,False
10701,101,10008,1000031,Brand_101_1,39.61,27.03,7824,all_season,2025-08-07,,False
10702,108,10064,1000205,Brand_108_1,28.45,18.33,8100,all_season,2025-08-13,,False
10703,109,10069,1000220,Brand_109_3,42.9,21.05,6478,winter,2025-06-19,,False
10704,107,10050,1000165,Brand_107_2,15.46,9.25,5089,all_season,2019-01-21,,False
10705,101,10002,1000009,Brand_101_3,42.3,28.34,7769,winter,2019-06-15,,False
10706,105,10040,1000134,Brand_105_4,50.55,27.05,6143,all_season,2023-09-12,2025-05-12,False
10707,104,10025,1000088,Brand_104_3,185.68,128.28,11776,all_season,2020-12-29,,True
10708,105,10036,1000121,Brand_105_5,481.97,292.46,6752,winter,2024-05-20,,False
10709,108,10060,1000194,Brand_108_1,27.88,15.86,7713,all_season,2019-06-19,,False
10710,104,10025,1000089,Brand_104_4,116.12,59.79,11927,all_season,2019-02-27,,False
10711,109,10071,1000226,Brand_109_2,50.23,31.19,3518,all_season,2023-04-16,,False
10712,110,10073,1000233,Brand_110_3,206.99,102.69,6912,winter,2025-08-09,,False
10713,108,10057,1000184,Brand_108_4,25.79,17.51,10000,all_season,2021-12-12,,False
10714,109,10070,1000224,Brand_109_3,17.11,10.97,4225,summer,2022-02-10,,True
10715,109,10072,1000231,Brand_109_3,17.47,11.48,7920,all_season,2023-11-20,,False
10716,101,10002,1000007,Brand_101_3,26.42,13.17,1846,all_season,2022-05-02,,False
10717,106,10045,1000149,Brand_106_1,199.0,114.29,863,all_season,2019-10-16,,False
10718,101,10004,1000015,Brand_101_1,33.73,18.84,6372,all_season,2021-05-23,,False
10719,102,10012,1000047,Brand_102_1,42.36,23.97,3087,all_season,2019-08-02,,False
10720,101,10006,1000023,Brand_101_5,79.67,43.96,10283,summer,2021-05-09,,False
10721,108,10061,1000196,Brand_108_2,30.87,14.65,5805,all_season,2023-02-03,,False
10722,103,10017,1000060,Brand_103_3,1597.28,852.34,5739,winter,2022-11-26,,False
10723,110,10073,1000234,Brand_110_3,131.8,88.41,11329,summer,2018-05-28,,False
10724,102,10013,1000049,Brand_102_3,20.71,9.48,3622,summer,2019-07-28,,False
10725,109,10066,1000211,Brand_109_5,35.45,17.42,2667,all_season,2024-08-24,,False
10726,102,10014,1000052,Brand_102_5,62.68,32.51,10076,all_season,2018-06-11,,False
10727,110,10076,1000243,Brand_110_5,119.27,60.5,9763,all_season,2021-01-13,,True
10728,106,10042,1000139,Brand_106_3,47.64,32.05,5756,all_season,2022-08-21,,False
10729,103,10024,1000085,Brand_103_2,37.88,23.46,5702,all_season,2024-09-26,,False
10730,103,10019,1000069,Brand_103_3,25.77,16.28,8920,all_season,2020-11-17,,False
10731,103,10017,1000064,Brand_103_2,1485.73,1039.34,3447,summer,2022-06-04,,False
10732,108,10062,1000199,Brand_108_5,22.0,13.91,8634,summer,2020-12-12,,False
10733,101,10001,1000003,Brand_101_4,348.49,163.73,5646,all_season,2024-09-21,2025-09-22,False
10734,108,10058,1000189,Brand_108_1,23.26,13.58,8089,summer,2022-11-03,,False
10735,105,10034,1000117,Brand_105_1,26.58,14.24,2723,all_season,2019-12-24,,False
10736,110,10077,1000244,Brand_110_2,27.3,18.73,6014,winter,2024-09-27,,False
10737,101,10003,1000011,Brand_101_5,22.36,10.56,3976,all_season,2023-11-12,,False
10738,102,10013,1000048,Brand_102_1,17.58,11.76,3572,winter,2018-01-28,,False
10739,102,10010,1000036,Brand_102_1,38.08,19.91,6481,summer,2023-02-05,,False
10740,101,10005,1000019,Brand_101_5,43.48,24.81,2417,summer,2022-07-20,,True
10741,101,10002,1000007,Brand_101_2,26.64,18.35,194,all_season,2022-02-27,,True
10742,107,10053,1000172,Brand_107_2,32.0,21.24,331,all_season,2023-07-25,,False
10743,104,10027,1000096,Brand_104_4,47.93,24.36,2127,winter,2021-07-04,,False
10744,103,10022,1000080,Brand_103_1,44.07,25.69,10298,all_season,2023-09-01,,False
10745,104,10028,1000099,Brand_104_1,20.83,11.68,3835,all_season,2019-09-20,,False
10746,103,10020,1000073,Brand_103_5,32.81,21.9,1806,all_season,2024-06-18,,False
10747,102,10016,1000057,Brand_102_5,73.38,47.42,4236,summer,2022-05-29,,False
10748,102,10009,1000032,Brand_102_3,216.66,142.42,7886,all_season,2020-10-31,,False
10749,102,10011,1000043,Brand_102_3,35.63,18.98,2792,all_season,2023-06-27,,False
10750,102,10009,1000033,Brand_102_4,153.18,70.74,1929,all_season,2020-06-19,,False
10751,108,10061,1000196,Brand_108_2,52.85,24.62,8255,all_season,2019-02-24,,False
10752,108,10062,1000201,Brand_108_5,21.15,10.23,3048,summer,2022-01-12,,False
10753,101,10007,1000025,Brand_101_2,41.09,19.69,3087,summer,2020-04-20,,False
10754,105,10040,1000133,Brand_105_1,22.78,14.75,7062,all_season,2023-02-10,,False
10755,103,10022,1000080,Brand_103_2,34.63,17.97,10545,winter,2025-06-05,,False
10756,104,10032,1000109,Brand_104_2,52.1,25.21,2380,all_season,2022-05-17,,False
10757,107,10052,1000169,Brand_107_4,17.13,8.58,8345,summer,2024-09-29,,False
10758,107,10054,1000177,Brand_107_5,23.2,15.84,11184,winter,2024-10-28,,True
10759,102,10014,1000051,Brand_102_3,31.26,19.26,9496,summer,2025-08-30,,False
10760,106,10044,1000145,Brand_106_5,21.18,11.7,10892,all_season,2020-09-28,,False
10761,107,10052,1000169,Brand_107_3,26.97,14.03,932,all_season,2023-10-18,,True
10762,108,10059,1000192,Brand_108_3,25.21,13.3,6794,summer,2018-09-16,2022-09-23,False
10763,109,10065,1000209,Brand_109_4,57.73,30.6,61,all_season,2023-11-16,,False
10764,103,10019,1000068,Brand_103_1,48.4,24.8,2888,winter,2018-12-11,,False
10765,101,10003,1000010,Brand_101_4,43.39,22.68,3954,all_season,2021-05-23,,False
10766,103,10017,1000062,Brand_103_1,2173.02,1007.73,3648,summer,2021-04-10,,False
10767,108,10063,1000204,Brand_108_4,27.04,18.66,8845,all_season,2024-10-07,,False
10768,103,10017,1000061,Brand_103_4,1336.39,716.55,6302,all_season,2023-12-18,2025-02-14,False
10769,107,10051,1000167,Brand_107_5,17.17,10.51,9929,all_season,2019-09-01,,True
10770,106,10041,1000138,Brand_106_5,390.24,232.76,6703,all_season,2024-10-28,,False
10771,108,10062,1000200,Brand_108_1,36.64,19.8,6579,all_season,2025-04-11,,False
10772,101,10006,1000023,Brand_101_2,19.97,10.45,3368,winter,2020-07-12,,False
10773,102,10010,1000037,Brand_102_5,61.24,40.62,9647,all_season,2024-04-06,,False
10774,103,10020,1000071,Brand_103_3,10.06,4.86,6459,summer,2024-06-19,,False
10775,102,10009,1000034,Brand_102_2,207.94,96.2,10739,summer,2018-01-29,,False
10776,110,10080,1000254,Brand_110_3,37.85,19.13,8991,all_season,2020-11-11,,False
10777,106,10043,1000142,Brand_106_1,111.49,59.91,263,all_season,2019-10-19,,False
10778,107,10050,1000165,Brand_107_5,19.53,10.3,5448,all_season,2023-04-17,,False
10779,108,10064,1000206,Brand_108_1,36.1,21.76,3580,all_season,2022-09-25,,False
10780,109,10068,1000218,Brand_109_2,18.08,12.55,9743,all_season,2022-02-11,,False
10781,108,10060,1000193,Brand_108_4,32.1,18.11,8580,all_season,2023-10-20,,False
10782,107,10051,1000167,Brand_107_4,64.5,33.7,3352,all_season,2022-09-29,,False
10783,102,10011,1000042,Brand_102_5,29.97,18.19,5143,summer,2023-10-09,,False
10784,102,10016,1000058,Brand_102_5,18.1,9.8,2427,summer,2019-04-21,,False
10785,101,10005,1000020,Brand_101_1,30.34,14.89,2468,all_season,2018-01-22,,False
10786,106,10047,1000154,Brand_106_2,16.65,11.38,406,winter,2023-09-21,,False
10787,103,10020,1000071,Brand_103_4,25.46,17.21,95,all_season,2023-11-30,,True
10788,102,10013,1000050,Brand_102_5,34.58,19.36,3975,winter,2023-04-03,,False
10789,105,10037,1000126,Brand_105_4,16.13,8.89,10609,all_season,2020-04-30,,True
10790,109,10066,1000213,Brand_109_5,24.07,15.73,9490,summer,2019-02-10,,True
10791,102,10012,1000047,Brand_102_4,20.16,12.97,323,all_season,2020-02-16,,False
10792,110,10078,1000249,Brand_110_4,51.81,36.07,10618,summer,2024-02-06,2025-03-03,False
10793,106,10044,1000147,Brand_106_5,23.28,13.9,5866,winter,2024-02-14,,False
10794,106,10045,1000149,Brand_106_3,34.95,20.98,2407,all_season,2019-08-22,,False
10795,110,10078,1000248,Brand_110_2,19.75,11.04,9809,all_season,2022-06-30,,False
10796,107,10053,1000174,Brand_107_2,28.38,13.86,4798,summer,2018-12-13,,False
10797,103,10017,1000064,Brand_103_1,1669.46,922.99,4381,winter,2024-04-25,,True
10798,107,10053,1000174,Brand_107_2,30.55,19.25,895,all_season,2024-11-05,,False
10799,101,10004,1000017,Brand_101_5,46.84,28.52,2276,winter,2018-12-17,,False
10800,106,10046,1000151,Brand_106_2,29.68,19.03,4972,all_season,2022-02-11,,True
10801,108,10062,1000200,Brand_108_5,19.69,13.2,2851,all_season,2019-10-26,,False
10802,109,10069,1000221,Brand_109_1,47.53,33.14,6231,summer,2024-12-05,,False
10803,105,10040,1000134,Brand_105_5,26.42,18.48,8702,winter,2019-08-02,,False
10804,108,10057,1000185,Brand_108_4,52.65,34.01,5914,summer,2021-03-15,,False
10805,106,10044,1000146,Brand_106_5,58.59,38.03,3883,summer,2022-01-08,,False
10806,110,10073,1000234,Brand_110_5,108.85,69.6,7518,all_season,2018-05-04,,False
10807,104,10026,1000091,Brand_104_3,53.34,28.75,7119,all_season,2025-02-08,,False
10808,105,10040,1000135,Brand_105_3,19.1,11.23,7524,all_season,2025-07-24,,False
10809,105,10035,1000120,Brand_105_2,17.64,9.95,10641,summer,2025-08-06,,True
10810,101,10007,1000027,Brand_101_3,22.16,13.84,11251,all_season,2025-04-19,,False
10811,103,10017,1000063,Brand_103_3,1727.81,1063.01,3440,summer,2018-06-28,,False
10812,104,10027,1000094,Brand_104_5,37.93,20.14,1568,winter,2023-11-18,,False
10813,101,10006,1000023,Brand_101_1,23.49,12.2,1508,summer,2024-12-19,,False
10814,101,10004,1000014,Brand_101_2,27.08,16.03,4971,all_season,2022-12-31,,False
10815,107,10049,1000160,Brand_107_2,22.1,13.3,4044,all_season,2021-03-26,,False
10816,107,10052,1000170,Brand_107_1,39.46,17.79,9369,all_season,2024-08-18,,False
10817,103,10022,1000080,Brand_103_5,16.55,10.22,5486,all_season,2019-04-04,,False
10818,104,10029,1000102,Brand_104_2,42.26,19.13,4099,all_season,2021-11-02,,False
10819,105,10040,1000134,Brand_105_3,30.68,19.62,6604,summer,2022-07-01,,False
10820,110,10073,1000233,Brand_110_1,139.22,69.44,9020,all_season,2023-07-19,,False
10821,102,10016,1000058,Brand_102_2,20.05,11.77,3991,winter,2020-10-10,,True
10822,110,10080,1000253,Brand_110_3,100.54,50.27,4086,winter,2021-06-03,,False
10823,108,10058,1000189,Brand_108_2,30.26,16.59,1267,all_season,2019-03-11,,False
10824,102,10009,1000032,Brand_102_3,434.48,277.07,4068,summer,2025-09-16,,False
10825,108,10057,1000185,Brand_108_1,42.86,23.3,11983,all_season,2019-07-24,,False
10826,110,10073,1000234,Brand_110_2,214.9,144.02,3541,summer,2024-07-11,,False
10827,107,10051,1000167,Brand_107_2,35.13,16.39,2245,all_season,2024-08-14,,True
10828,105,10033,1000114,Brand_105_5,313.27,159.18,8197,winter,2020-01-09,,False
10829,102,10010,1000038,Brand_102_1,95.8,45.97,6812,winter,2022-05-03,,False
10830,110,10075,1000238,Brand_110_1,116.55,64.32,7658,all_season,2020-11-17,,False
10831,102,10015,1000056,Brand_102_3,27.29,12.74,11743,summer,2023-01-10,2023-03-30,True
10832,108,10059,1000191,Brand_108_5,12.07,6.13,1173,winter,2020-12-28,,False
10833,106,10042,1000141,Brand_106_3,54.6,27.93,8906,all_season,2019-05-16,,False
10834,109,10065,1000210,Brand_109_3,42.73,22.93,8166,winter,2025-03-06,,False
10835,110,10079,1000250,Brand_110_1,144.3,100.39,11505,all_season,2025-02-22,,False
10836,106,10047,1000154,Brand_106_5,50.88,25.59,6064,all_season,2019-01-31,,False
10837,101,10004,1000016,Brand_101_3,22.32,11.94,9858,summer,2020-07-05,,False
10838,106,10043,1000142,Brand_106_2,170.06,88.92,5690,all_season,2022-08-21,,False
10839,110,10076,1000243,Brand_110_4,35.11,18.21,407,summer,2019-10-18,,False
10840,110,10073,1000233,Brand_110_5,61.85,32.15,9457,winter,2021-02-04,,False
10841,106,10042,1000139,Brand_106_3,45.39,27.76,6903,all_season,2019-11-27,,False
10842,105,10040,1000134,Brand_105_3,16.92,11.09,2258,summer,2023-05-01,,False
10843,106,10047,1000156,Brand_106_1,42.15,25.79,424,all_season,2021-01-14,,False
10844,107,10055,1000180,Brand_107_1,31.35,19.14,7930,summer,2021-03-25,,False
10845,110,10077,1000246,Brand_110_3,62.74,43.78,11432,summer,2022-07-27,,False
10846,109,10068,1000217,Brand_109_2,34.17,15.82,4620,all_season,2021-02-21,,False
10847,110,10077,1000245,Brand_110_3,47.49,26.8,7807,summer,2021-04-15,,True
10848,107,10050,1000164,Brand_107_2,32.89,18.59,2380,summer,2018-04-20,,True
10849,102,10015,1000055,Brand_102_3,50.11,26.59,4667,winter,2023-10-18,,False
10850,103,10023,1000082,Brand_103_1,49.08,22.29,3176,all_season,2021-10-31,,False
10851,106,10046,1000151,Brand_106_5,32.01,16.19,9166,all_season,2021-03-09,2024-05-31,False
10852,106,10046,1000152,Brand_106_5,44.08,29.17,8917,winter,2021-08-31,,False
10853,104,10029,1000100,Brand_104_1,83.5,55.7,134,summer,2021-04-30,,False
10854,101,10003,1000013,Brand_101_4,28.08,15.57,2899,winter,2021-02-08,,False
10855,105,10039,1000131,Brand_105_3,29.75,16.06,7889,all_season,2024-12-23,,False
10856,105,10036,1000122,Brand_105_5,263.66,125.62,7579,all_season,2020-10-21,,False
10857,108,10058,1000189,Brand_108_5,22.7,15.66,10416,all_season,2021-10-31,,True
10858,107,10053,1000173,Brand_107_2,53.28,24.81,8922,winter,2019-10-19,,False
10859,102,10011,1000041,Brand_102_4,87.79,59.67,11634,all_season,2018-01-14,,False
10860,103,10018,1000066,Brand_103_2,50.52,30.83,10844,all_season,2020-02-05,,False
10861,101,10006,1000022,Brand_101_3,74.41,42.21,5238,all_season,2020-03-05,,False
10862,104,10032,1000111,Brand_104_3,33.84,17.61,9784,summer,2025-01-18,,True
10863,102,10014,1000052,Brand_102_2,14.04,8.6,9499,all_season,2021-12-25,2022-07-21,False
10864,110,10074,1000235,Brand_110_5,140.29,87.15,4714,all_season,2021-03-30,,False
10865,107,10053,1000174,Brand_107_4,120.45,79.06,11476,winter,2018-08-21,,False
10866,103,10019,1000070,Brand_103_2,46.43,29.13,3097,all_season,2024-06-27,,True
10867,106,10044,1000147,Brand_106_4,15.98,9.0,9739,summer,2024-07-17,,False
10868,108,10058,1000187,Brand_108_2,69.78,37.39,439,winter,2025-09-15,,False
10869,101,10003,1000012,Brand_101_4,54.21,31.33,430,summer,2023-03-17,,False
10870,108,10062,1000200,Brand_108_3,21.88,14.89,3688,all_season,2019-06-03,,False
10871,106,10048,1000157,Brand_106_2,72.8,48.96,360,summer,2024-11-04,,True
10872,110,10079,1000252,Brand_110_4,188.86,125.41,9868,all_season,2025-05-08,,False
10873,106,10041,1000138,Brand_106_1,205.53,95.04,1927,summer,2021-08-31,,False
10874,101,10002,1000009,Brand_101_4,26.07,16.14,5105,all_season,2024-03-29,,False
10875,106,10046,1000152,Brand_106_2,63.86,31.17,1807,all_season,2019-01-14,,True
10876,103,10018,1000065,Brand_103_4,35.99,24.81,2989,all_season,2024-07-24,,False
10877,104,10027,1000095,Brand_104_2,40.96,24.95,7778,all_season,2024-12-12,,False
10878,106,10047,1000155,Brand_106_2,29.95,17.4,6315,all_season,2020-10-27,,False
10879,103,10021,1000076,Brand_103_2,42.07,19.33,7526,all_season,2019-07-24,,False
10880,103,10017,1000060,Brand_103_5,900.27,557.01,6058,winter,2019-05-21,,False
10881,104,10028,1000097,Brand_104_4,49.41,31.03,2388,winter,2024-06-20,,False
10882,101,10004,1000017,Brand_101_2,34.52,16.0,7528,all_season,2019-02-12,,False
10883,101,10001,1000004,Brand_101_3,550.12,254.7,716,winter,2025-04-04,,False
10884,109,10071,1000226,Brand_109_1,35.73,21.6,267,winter,2025-09-13,,False
10885,110,10075,1000240,Brand_110_3,41.28,21.63,3804,summer,2024-10-09,,False
10886,105,10035,1000120,Brand_105_2,17.07,9.95,5807,all_season,2021-02-20,,False
10887,106,10041,1000136,Brand_106_2,246.08,142.32,2035,winter,2020-07-28,,False
10888,108,10064,1000206,Brand_108_4,37.07,17.32,2642,all_season,2022-12-31,,False
10889,107,10056,1000182,Brand_107_5,79.8,37.4,9818,all_season,2022-10-30,,True
10890,107,10054,1000177,Brand_107_2,21.09,11.76,2002,summer,2024-06-28,2024-10-05,False
10891,107,10049,1000162,Brand_107_1,31.64,20.64,10653,all_season,2023-10-27,,False
10892,110,10076,1000241,Brand_110_2,59.55,32.01,4861,winter,2023-09-26,,False
10893,103,10024,1000084,Brand_103_1,20.17,9.59,3122,winter,2024-04-29,,False
10894,108,10059,1000192,Brand_108_4,58.23,39.48,5817,all_season,2018-06-18,,False
10895,108,10060,1000194,Brand_108_2,51.2,24.41,4520,winter,2020-09-24,,False
10896,101,10008,1000029,Brand_101_4,19.91,12.48,286,summer,2025-08-28,,True
10897,107,10054,1000175,Brand_107_4,42.38,25.09,2117,all_season,2018-04-19,,True
10898,104,10027,1000094,Brand_104_1,44.5,20.97,10335,summer,2020-04-04,,False
10899,107,10051,1000167,Brand_107_5,26.85,13.93,10087,summer,2021-11-21,,False
10900,107,10053,1000172,Brand_107_2,19.63,11.36,2619,all_season,2018-02-02,,False
10901,105,10040,1000135,Brand_105_1,33.87,19.25,10908,summer,2019-08-16,,False
10902,108,10057,1000184,Brand_108_5,68.29,40.27,6384,all_season,2023-06-08,,False
10903,103,10022,1000079,Brand_103_1,47.24,22.16,4265,all_season,2021-01-09,,False
10904,105,10034,1000115,Brand_105_4,34.81,22.77,4393,summer,2018-04-01,,False
10905,103,10019,1000068,Brand_103_4,35.32,16.8,1707,all_season,2018-07-19,,False
10906,110,10073,1000234,Brand_110_1,204.56,142.79,2564,all_season,2020-01-21,,False
10907,103,10017,1000060,Brand_103_1,1423.48,722.27,8875,summer,2024-10-10,,False
10908,108,10058,1000188,Brand_108_1,24.1,14.16,2562,summer,2020-08-14,,False
10909,104,10030,1000103,Brand_104_1,15.48,9.72,3328,all_season,2024-09-29,,True
10910,101,10008,1000029,Brand_101_2,37.32,21.95,9165,all_season,2020-06-22,,False
10911,101,10006,1000024,Brand_101_2,56.48,36.33,7984,summer,2025-02-17,,False
10912,103,10020,1000072,Brand_103_1,66.68,43.78,10907,summer,2023-07-22,,False
10913,107,10056,1000183,Brand_107_3,16.71,7.53,2141,all_season,2021-01-01,,True
10914,105,10038,1000128,Brand_105_2,48.32,21.92,11087,all_season,2022-08-18,,False
10915,104,10027,1000095,Brand_104_5,33.55,18.99,2556,all_season,2020-11-22,,False
10916,107,10053,1000173,Brand_107_1,72.32,41.6,2053,winter,2023-07-23,,False
10917,104,10031,1000107,Brand_104_1,19.47,11.62,8806,summer,2020-02-12,,False
10918,106,10042,1000141,Brand_106_1,59.06,27.43,10134,all_season,2019-07-22,,False
10919,105,10036,1000122,Brand_105_5,161.46,97.21,6211,all_season,2024-10-25,,False
10920,103,10022,1000078,Brand_103_3,25.18,16.85,3161,all_season,2020-05-12,2023-11-24,True
10921,106,10047,1000155,Brand_106_1,18.03,8.5,5769,all_season,2025-01-08,,False
10922,102,10014,1000051,Brand_102_2,12.94,8.64,8294,all_season,2020-08-28,,False
10923,107,10054,1000177,Brand_107_2,46.5,21.29,2072,summer,2024-08-10,,False
10924,110,10076,1000242,Brand_110_4,54.38,25.04,6138,summer,2020-01-23,,False
10925,101,10005,1000021,Brand_101_5,31.3,17.79,7716,all_season,2018-06-02,,False
10926,109,10072,1000231,Brand_109_4,60.99,37.36,5348,all_season,2024-01-20,,False
10927,110,10080,1000255,Brand_110_2,12.44,7.6,328,all_season,2021-05-28,,False
10928,103,10019,1000069,Brand_103_3,35.03,18.75,544,all_season,2020-05-30,,False
10929,101,10001,1000001,Brand_101_3,484.74,248.34,5174,winter,2021-09-16,,False
10930,105,10033,1000113,Brand_105_4,140.64,72.09,3660,winter,2020-02-07,,False
10931,103,10017,1000062,Brand_103_2,1189.14,617.69,6564,all_season,2025-06-26,,False
10932,107,10055,1000179,Brand_107_2,14.18,7.35,8178,summer,2023-01-19,,False
10933,105,10038,1000129,Brand_105_1,79.89,48.15,11073,all_season,2022-03-18,,False
10934,106,10044,1000146,Brand_106_5,8.74,5.34,2615,all_season,2020-10-10,,True
10935,110,10076,1000242,Brand_110_3,47.15,29.11,6002,winter,2022-01-29,,False
10936,105,10038,1000127,Brand_105_5,21.72,14.45,1645,all_season,2019-06-30,,False
10937,108,10064,1000207,Brand_108_1,31.59,21.27,5116,all_season,2023-07-23,,False
10938,104,10026,1000091,Brand_104_1,61.58,39.52,2810,winter,2018-03-01,,False
10939,106,10046,1000151,Brand_106_1,91.82,45.83,10689,all_season,2019-06-24,,False
10940,105,10036,1000121,Brand_105_1,452.14,211.71,7032,winter,2018-01-25,,False
10941,110,10079,1000251,Brand_110_5,271.3,161.2,516,summer,2018-06-02,,False
10942,102,10014,1000051,Brand_102_3,25.93,17.59,2561,all_season,2024-03-23,,True
10943,108,10064,1000207,Brand_108_1,28.16,17.63,8388,all_season,2019-03-28,,False
10944,105,10037,1000125,Brand_105_5,41.41,26.69,793,all_season,2019-11-22,,False
10945,109,10069,1000220,Brand_109_4,31.57,14.82,4589,all_season,2021-08-02,,False
10946,106,10043,1000143,Brand_106_2,116.74,72.05,10878,summer,2020-06-12,,False
10947,110,10078,1000247,Brand_110_1,26.55,14.67,3458,summer,2022-03-09,,False
10948,106,10046,1000151,Brand_106_2,21.15,12.47,11520,all_season,2024-12-24,,False
10949,107,10056,1000181,Brand_107_1,36.08,24.51,11204,all_season,2023-05-13,2024-06-09,False
10950,107,10052,1000170,Brand_107_2,54.01,31.12,11229,summer,2024-10-09,,True
10951,110,10077,1000246,Brand_110_4,23.74,15.01,6741,summer,2018-08-30,,True
10952,103,10018,1000066,Brand_103_4,52.9,26.02,11438,summer,2019-04-08,,False
