order_item_id,order_id,product_id,quantity,unit_price,line_discount,line_total
74588,O259801348336,745,1,35.93,0.0,35.93
74589,O259801348336,38,1,44.76,0.0,44.76
74590,O259801348336,391,1,44.19,0.0,44.19
74591,O267771048065,226,1,157.05,0.0,157.05
74592,O267771048065,694,2,69.41,0.0,138.82
74593,O528213679993,814,1,67.79,0.0,67.79
74594,O528213679993,342,4,17.86,0.0,71.44
74595,O528213679993,539,2,63.37,0.0,126.74
74596,O344395581328,875,1,50.39,0.0,50.39
74597,O344395581328,60,3,45.74,0.0,137.22
74598,O801601514366,1005,1,25.93,0.0,25.93
74599,O24649574004,750,1,93.56,0.0,93.56
74600,O183816663199,1050,1,84.0,0.0,84.0
74601,O183816663199,463,1,70.96,0.0,70.96
74602,O183816663199,451,1,74.73,0.0,74.73
74603,O183816663199,221,1,54.8,0.0,54.8
74604,O183816663199,483,2,72.39,0.0,144.78
74605,O183816663199,679,3,26.44,0.0,79.32
74606,O417369058053,1028,2,66.2,0.0,132.4
74607,O417369058053,593,1,74.31,0.0,74.31
74608,O417369058053,1168,1,66.18,0.0,66.18
74609,O467814977358,867,1,88.28,0.0,88.28
74610,O467814977358,636,1,76.48,0.0,76.48
74611,O292592342067,645,1,50.71,0.0,50.71
74612,O292592342067,884,1,126.62,0.0,126.62
74613,O796788831642,529,1,104.91,0.0,104.91
74614,O796788831642,1150,1,174.13,0.0,174.13
74615,O796788831642,635,1,42.63,0.0,42.63
74616,O796788831642,722,1,77.89,0.0,77.89
74617,O617792014987,1136,1,37.46,0.0,37.46
74618,O142176577758,704,1,22.37,0.0,22.37
74619,O142176577758,848,1,54.24,0.0,54.24
74620,O570069929968,830,1,166.81,0.0,166.81
74621,O852311738106,1107,1,40.22,0.0,40.22
74622,O305929197402,820,3,141.5,0.0,424.5
74623,O305929197402,992,1,85.72,0.0,85.72
74624,O511244037936,244,2,65.08,0.0,130.16
74625,O861241642701,438,1,108.92,0.0,108.92
74626,O861241642701,215,2,56.87,0.0,113.74
74627,O861241642701,1154,1,35.43,0.0,35.43
74628,O468130951800,765,1,23.15,0.0,23.15
74629,O468130951800,532,1,78.2,0.0,78.2
74630,O468130951800,403,1,83.66,0.0,83.66
74631,O198335528340,158,1,56.68,0.0,56.68
74632,O198335528340,85,1,34.97,0.0,34.97
74633,O198335528340,1059,2,109.13,0.0,218.26
74634,O70249536627,1122,1,67.23,0.0,67.23
74635,O70249536627,39,1,71.84,0.0,71.84
74636,O70249536627,717,2,46.39,0.0,92.78
74637,O70249536627,380,1,63.86,0.0,63.86
74638,O74838014943,188,2,42.32,0.0,84.64
74639,O74838014943,774,1,100.6,0.0,100.6
74640,O74838014943,284,1,72.37,0.0,72.37
74641,O74838014943,441,3,93.18,0.0,279.54
74642,O929810554015,63,1,27.57,0.0,27.57
74643,O196049559277,467,1,42.44,0.0,42.44
74644,O676163643500,370,1,27.44,0.0,27.44
74645,O676163643500,23,2,59.59,0.0,119.18
74646,O530471665955,249,2,31.13,0.0,62.26
74647,O530471665955,170,1,27.14,0.0,27.14
74648,O530471665955,801,1,74.2,0.0,74.2
74649,O530471665955,36,2,173.13,0.0,346.26
74650,O530471665955,177,2,53.52,0.0,107.04
74651,O925347060383,919,1,85.22,0.0,85.22
74652,O925347060383,7,1,96.62,0.0,96.62
74653,O55774008965,300,3,38.64,0.0,115.92
74654,O637575157237,171,1,86.4,0.0,86.4
74655,O131013314982,609,1,31.22,0.0,31.22
74656,O131013314982,28,1,42.71,0.0,42.71
74657,O131013314982,871,1,43.62,0.0,43.62
74658,O55902470559,902,1,42.77,0.0,42.77
74659,O55902470559,207,1,118.04,0.0,118.04
74660,O423548616135,655,2,133.26,0.0,266.52
74661,O404003691579,1116,2,33.51,0.0,67.02
74662,O909792203772,269,1,39.01,0.0,39.01
74663,O909792203772,490,2,114.09,0.0,228.18
74664,O909792203772,677,2,39.27,0.0,78.54
74665,O97328481818,143,1,23.64,0.0,23.64
74666,O97328481818,262,2,72.31,0.0,144.62
74667,O998844818675,1175,1,70.24,0.0,70.24
74668,O998844818675,104,1,53.25,0.0,53.25
74669,O998844818675,64,1,97.33,0.0,97.33
74670,O998844818675,256,1,28.98,0.0,28.98
74671,O446438830915,258,1,49.74,0.0,49.74
74672,O446438830915,381,1,139.71,0.0,139.71
74673,O525348720547,737,2,73.15,0.0,146.3
74674,O967841267393,56,1,83.34,0.0,83.34
74675,O967841267393,1068,1,40.82,0.0,40.82
74676,O967841267393,373,1,127.43,0.0,127.43
74677,O400936150574,1110,1,45.01,0.0,45.01
74678,O857022995556,397,1,42.06,0.0,42.06
74679,O894429661735,401,1,49.75,0.0,49.75
74680,O894429661735,329,1,82.14,0.0,82.14
74681,O473270321609,119,2,47.57,0.0,95.14
74682,O418773956915,401,2,49.75,0.0,99.5
74683,O153920646723,1182,2,93.86,0.0,187.72
74684,O153920646723,972,2,78.78,0.0,157.56
74685,O153920646723,496,1,100.66,0.0,100.66
74686,O427415144703,712,3,51.19,0.0,153.57
74687,O727681371187,476,1,64.36,0.0,64.36
74688,O188606903937,306,1,48.78,0.0,48.78
74689,O525391787300,141,1,59.59,0.0,59.59
74690,O525391787300,389,1,461.29,0.0,461.29
74691,O525391787300,1096,1,37.94,0.0,37.94
74692,O267550352919,1078,1,64.68,0.0,64.68
74693,O267550352919,765,1,23.15,0.0,23.15
74694,O267550352919,518,2,37.04,0.0,74.08
74695,O733671522859,930,2,38.82,0.0,77.64
74696,O894737881774,619,1,37.79,0.0,37.79
74697,O894737881774,826,1,28.21,0.0,28.21
74698,O137317047877,195,1,49.12,0.0,49.12
74699,O134749905649,139,2,65.84,0.0,131.68
74700,O134749905649,677,1,39.27,0.0,39.27
74701,O134749905649,1058,1,49.64,0.0,49.64
74702,O134749905649,977,3,34.65,0.0,103.95
74703,O149209556884,1139,1,50.35,0.0,50.35
74704,O922616109559,1191,1,57.34,0.0,57.34
74705,O922616109559,852,1,159.35,0.0,159.35
74706,O178920950793,613,1,56.99,0.0,56.99
74707,O178920950793,982,1,50.47,0.0,50.47
74708,O877426557142,398,1,52.64,0.0,52.64
74709,O167408869908,45,1,70.67,0.0,70.67
74710,O883998536411,260,2,16.4,0.0,32.8
74711,O883998536411,860,3,43.0,0.0,129.0
74712,O883998536411,99,1,103.1,0.0,103.1
74713,O883998536411,697,4,45.96,0.0,183.84
74714,O902868754245,425,1,30.08,0.0,30.08
74715,O902868754245,783,1,95.19,0.0,95.19
74716,O353031108419,295,3,45.08,0.0,135.24
74717,O353031108419,898,1,95.85,0.0,95.85
74718,O353031108419,137,1,140.02,0.0,140.02
74719,O353031108419,504,1,23.86,0.0,23.86
74720,O207862094053,110,1,90.54,0.0,90.54
74721,O207862094053,1199,2,87.99,0.0,175.98
74722,O207862094053,499,1,91.82,0.0,91.82
74723,O207862094053,7,1,96.62,0.0,96.62
74724,O86055785026,152,1,17.1,0.0,17.1
74725,O902907284415,966,1,95.89,0.0,95.89
74726,O902907284415,954,1,51.97,0.0,51.97
74727,O902907284415,1091,4,55.87,0.0,223.48
74728,O221311048832,878,1,59.5,0.0,59.5
74729,O96886742599,812,2,34.54,0.0,69.08
74730,O542192014196,1161,1,80.63,0.0,80.63
74731,O454782339246,328,1,75.58,0.0,75.58
74732,O657135341510,695,1,30.88,0.0,30.88
74733,O657135341510,784,2,59.99,0.0,119.98
74734,O657135341510,175,1,53.6,0.0,53.6
74735,O851899102801,862,1,126.93,0.0,126.93
74736,O1201546852,514,1,89.49,0.0,89.49
74737,O866588128068,743,1,73.73,0.0,73.73
74738,O803998353998,524,1,55.42,0.0,55.42
74739,O704769765259,834,1,37.54,0.0,37.54
74740,O48336087374,243,1,53.96,0.0,53.96
74741,O48336087374,658,1,52.48,0.0,52.48
74742,O164796318962,663,1,108.69,0.0,108.69
74743,O264041311713,886,1,32.28,0.0,32.28
74744,O264041311713,576,1,33.91,0.0,33.91
74745,O264041311713,95,1,40.77,0.0,40.77
74746,O846993794334,147,1,47.96,0.0,47.96
74747,O719418645015,229,1,70.95,0.0,70.95
74748,O381049110291,1189,1,33.27,0.0,33.27
74749,O381049110291,166,1,18.21,0.0,18.21
74750,O381049110291,325,1,35.17,0.0,35.17
74751,O517621936894,1031,1,71.4,0.0,71.4
74752,O353390908385,401,1,49.75,0.0,49.75
74753,O37354206268,730,1,42.62,0.0,42.62
74754,O37354206268,824,1,27.34,0.0,27.34
74755,O37354206268,483,1,72.39,0.0,72.39
74756,O311481033052,1089,1,126.27,0.0,126.27
74757,O311481033052,19,3,133.71,0.0,401.13
74758,O311481033052,308,1,41.44,0.0,41.44
74759,O901817345198,881,1,25.1,0.0,25.1
74760,O901817345198,1081,1,66.3,0.0,66.3
74761,O759222262724,29,1,94.93,0.0,94.93
74762,O759222262724,741,1,87.49,0.0,87.49
74763,O802694155493,1129,3,90.11,0.0,270.33
74764,O802694155493,863,2,40.35,0.0,80.7
74765,O802694155493,1003,1,28.13,0.0,28.13
74766,O802694155493,715,3,52.82,0.0,158.46
74767,O802694155493,380,1,63.86,0.0,63.86
74768,O695329867247,1077,1,53.5,0.0,53.5
74769,O695329867247,651,1,64.22,0.0,64.22
74770,O668599375544,438,1,108.92,0.0,108.92
74771,O668599375544,589,1,106.96,0.0,106.96
74772,O536065082973,175,3,53.6,0.0,160.8
74773,O536065082973,884,1,126.62,0.0,126.62
74774,O626580142132,418,1,39.13,0.0,39.13
74775,O626580142132,385,1,54.23,0.0,54.23
74776,O962197375344,262,1,72.31,0.0,72.31
74777,O790218160888,1125,1,41.95,0.0,41.95
74778,O790218160888,410,1,49.71,0.0,49.71
74779,O4508113336,920,2,56.99,0.0,113.98
74780,O381645175439,502,1,53.98,0.0,53.98
74781,O381645175439,390,3,27.61,0.0,82.83
74782,O381645175439,633,1,76.94,0.0,76.94
74783,O381645175439,375,1,35.04,0.0,35.04
74784,O381645175439,238,5,87.92,0.0,439.6
74785,O222510744939,92,1,37.75,0.0,37.75
74786,O222510744939,215,2,56.87,0.0,113.74
74787,O222510744939,897,1,18.08,0.0,18.08
74788,O222510744939,858,1,158.5,0.0,158.5
74789,O232287138985,37,1,77.44,0.0,77.44
74790,O232287138985,182,1,84.75,0.0,84.75
74791,O232287138985,951,1,48.45,0.0,48.45
74792,O232287138985,549,1,76.56,0.0,76.56
74793,O224379040254,922,1,74.88,0.0,74.88
74794,O224379040254,868,2,42.65,0.0,85.3
74795,O505001121478,1062,1,110.49,0.0,110.49
74796,O431755122724,693,1,32.89,0.0,32.89
74797,O62617861774,577,1,69.96,0.0,69.96
74798,O62617861774,299,2,43.92,0.0,87.84
74799,O651602283014,738,1,114.23,0.0,114.23
74800,O726686813262,968,1,34.45,0.0,34.45
74801,O726686813262,275,1,64.74,0.0,64.74
74802,O726686813262,910,1,35.2,0.0,35.2
74803,O814117143709,318,1,194.12,0.0,194.12
74804,O814117143709,791,1,77.09,0.0,77.09
74805,O206611627320,902,1,42.77,0.0,42.77
74806,O935537289667,503,2,24.71,0.0,49.42
74807,O882215695195,273,1,22.4,0.0,22.4
74808,O562412369778,212,1,43.25,0.0,43.25
74809,O562412369778,651,1,64.22,0.0,64.22
74810,O985753041305,63,1,27.57,0.0,27.57
74811,O985753041305,788,3,27.49,0.0,82.47
74812,O766043886395,139,3,65.84,0.0,197.52
74813,O631546704327,223,1,40.69,0.0,40.69
74814,O77507254262,52,3,79.9,0.0,239.7
74815,O63913805898,318,1,194.12,0.0,194.12
74816,O63913805898,329,2,82.14,0.0,164.28
74817,O63913805898,544,1,60.53,0.0,60.53
74818,O21754523474,123,2,44.72,0.0,89.44
74819,O305892129284,965,1,100.61,0.0,100.61
74820,O305892129284,1030,1,37.61,0.0,37.61
74821,O681727175328,461,1,91.56,0.0,91.56
74822,O586312508256,903,1,48.19,0.0,48.19
74823,O636627305566,750,1,93.56,0.0,93.56
74824,O144497131369,601,1,38.28,0.0,38.28
74825,O224348918726,325,1,35.17,0.0,35.17
74826,O224348918726,1015,2,27.11,0.0,54.22
74827,O224348918726,158,1,56.68,0.0,56.68
74828,O68921505442,168,1,111.91,0.0,111.91
74829,O911831397099,650,3,92.04,0.0,276.12
74830,O911831397099,228,1,70.5,0.0,70.5
74831,O741183910667,295,1,45.08,0.0,45.08
74832,O451325703555,244,1,65.08,0.0,65.08
74833,O640097560227,323,1,50.32,0.0,50.32
74834,O158336312669,234,1,44.66,0.0,44.66
74835,O178387359542,836,1,48.48,0.0,48.48
74836,O385924704366,457,1,47.01,0.0,47.01
74837,O385924704366,145,2,39.93,0.0,79.86
74838,O7045291692,292,2,162.94,0.0,325.88
74839,O317298789900,1159,1,75.4,0.0,75.4
74840,O317298789900,784,1,59.99,0.0,59.99
74841,O317298789900,567,1,74.71,0.0,74.71
74842,O835116038220,468,1,62.18,0.0,62.18
74843,O993305463985,1037,1,84.91,0.0,84.91
74844,O993305463985,1130,1,42.59,0.0,42.59
74845,O29698060369,839,3,25.45,0.0,76.35
74846,O262656512583,1167,1,93.28,0.0,93.28
74847,O262656512583,340,2,40.85,0.0,81.7
74848,O341792984060,1009,1,66.23,0.0,66.23
74849,O395388251523,295,1,45.08,0.0,45.08
74850,O395388251523,692,1,39.07,0.0,39.07
74851,O473295838697,532,2,78.2,0.0,156.4
74852,O229998366321,488,2,44.31,0.0,88.62
74853,O229998366321,890,1,87.18,0.0,87.18
74854,O229998366321,970,1,55.31,0.0,55.31
74855,O229998366321,618,3,32.66,0.0,97.98
74856,O747373418083,786,1,60.17,0.0,60.17
74857,O747373418083,71,1,109.71,0.0,109.71
74858,O982053698691,719,1,84.22,0.0,84.22
74859,O982053698691,326,1,64.66,0.0,64.66
74860,O982053698691,24,1,75.81,0.0,75.81
74861,O982053698691,1114,1,64.9,0.0,64.9
74862,O982053698691,1011,1,81.75,0.0,81.75
74863,O881386664554,924,1,54.04,0.0,54.04
74864,O398517007495,925,1,51.16,0.0,51.16
74865,O326787719358,530,2,33.43,0.0,66.86
74866,O326787719358,892,2,85.65,0.0,171.3
74867,O288789330277,980,1,103.95,0.0,103.95
74868,O288789330277,433,2,60.16,0.0,120.32
74869,O288789330277,388,1,182.19,0.0,182.19
74870,O439170216055,352,2,24.61,0.0,49.22
74871,O439170216055,449,1,44.81,0.0,44.81
74872,O899100497119,217,1,57.04,0.0,57.04
74873,O899100497119,858,1,158.5,0.0,158.5
74874,O779351541025,1092,1,38.26,0.0,38.26
74875,O85980943129,227,1,115.18,0.0,115.18
74876,O85980943129,107,1,89.44,0.0,89.44
74877,O686628790841,765,1,23.15,0.0,23.15
74878,O196996218715,560,2,53.1,0.0,106.2
74879,O460820540481,953,1,134.7,0.0,134.7
74880,O7900041606,781,1,31.19,0.0,31.19
74881,O7900041606,797,4,59.44,0.0,237.76
74882,O838934813006,1091,1,55.87,0.0,55.87
74883,O838934813006,1095,1,47.74,0.0,47.74
74884,O507626151074,409,1,78.94,0.0,78.94
74885,O507626151074,397,3,42.06,0.0,126.18
74886,O507626151074,948,1,64.42,0.0,64.42
74887,O616017451635,540,1,45.03,0.0,45.03
74888,O454166038657,287,1,42.09,0.0,42.09
74889,O633604173035,667,2,30.61,0.0,61.22
74890,O889867340561,867,1,88.28,0.0,88.28
74891,O889867340561,771,2,56.99,0.0,113.98
74892,O422657837975,3,3,19.61,0.0,58.83
74893,O422657837975,485,1,37.79,0.0,37.79
74894,O359966944142,360,1,56.22,0.0,56.22
74895,O829937349826,375,1,35.04,0.0,35.04
74896,O829937349826,518,2,37.04,0.0,74.08
74897,O659940923624,491,1,53.46,0.0,53.46
74898,O532789730654,662,1,124.63,0.0,124.63
74899,O532789730654,977,1,34.65,0.0,34.65
74900,O542069835159,400,1,51.09,0.0,51.09
74901,O542069835159,686,1,52.91,0.0,52.91
74902,O103874056470,912,1,208.77,0.0,208.77
74903,O103874056470,1073,1,37.8,0.0,37.8
74904,O103874056470,936,1,41.88,0.0,41.88
74905,O103874056470,1051,1,45.21,0.0,45.21
74906,O806249244483,345,1,74.9,0.0,74.9
74907,O806249244483,786,1,60.17,0.0,60.17
74908,O868737789683,951,1,48.45,0.0,48.45
74909,O868737789683,13,2,86.29,0.0,172.58
74910,O868737789683,1033,1,30.77,0.0,30.77
74911,O362939677565,676,2,71.24,0.0,142.48
74912,O726775324275,951,2,48.45,0.0,96.9
74913,O401068209262,743,1,73.73,0.0,73.73
74914,O682411663697,80,1,47.6,0.0,47.6
74915,O682411663697,113,1,66.18,0.0,66.18
74916,O682411663697,30,1,38.22,0.0,38.22
74917,O475726400115,963,1,105.48,0.0,105.48
74918,O670478913907,647,1,37.18,0.0,37.18
74919,O670478913907,500,1,57.57,0.0,57.57
74920,O893328328290,893,1,32.92,0.0,32.92
74921,O893328328290,920,1,56.99,0.0,56.99
74922,O728432527460,994,2,58.47,0.0,116.94
74923,O728432527460,1112,1,205.79,0.0,205.79
74924,O862010259720,279,1,94.57,0.0,94.57
74925,O267102969514,870,1,127.77,0.0,127.77
74926,O267102969514,918,2,49.29,0.0,98.58
74927,O267102969514,296,1,87.35,0.0,87.35
74928,O267102969514,1073,1,37.8,0.0,37.8
74929,O494359945113,220,1,27.97,0.0,27.97
74930,O329341563721,227,2,115.18,0.0,230.36
74931,O329341563721,573,1,68.39,0.0,68.39
74932,O502316903623,443,1,48.55,0.0,48.55
74933,O502316903623,51,1,57.22,0.0,57.22
74934,O28961353474,1121,1,35.22,0.0,35.22
74935,O129412371058,1001,1,57.1,0.0,57.1
74936,O129412371058,475,1,51.9,0.0,51.9
74937,O129412371058,367,3,56.45,0.0,169.35
74938,O234654828824,340,1,40.85,0.0,40.85
74939,O544135117615,480,1,63.71,0.0,63.71
74940,O214231199234,781,3,31.19,0.0,93.57
74941,O906089011486,217,1,57.04,0.0,57.04
74942,O463893122785,926,1,24.47,0.0,24.47
74943,O463893122785,595,1,84.59,0.0,84.59
74944,O861620750156,979,1,80.82,0.0,80.82
74945,O885797018325,1064,2,36.84,0.0,73.68
74946,O718819708177,697,2,45.96,0.0,91.92
74947,O829859011519,697,1,45.96,0.0,45.96
74948,O636866328667,814,1,67.79,0.0,67.79
74949,O636866328667,130,1,32.64,0.0,32.64
74950,O636866328667,756,4,46.09,0.0,184.36
74951,O636675979148,485,1,37.79,0.0,37.79
74952,O931653019624,1147,1,124.95,0.0,124.95
74953,O813526997629,514,1,89.49,0.0,89.49
74954,O943267833844,255,1,53.01,0.0,53.01
74955,O943267833844,101,4,13.57,0.0,54.28
74956,O614719771491,1182,1,93.86,0.0,93.86
74957,O325638583865,104,1,53.25,0.0,53.25
74958,O47510553792,653,2,35.12,0.0,70.24
74959,O243756383613,316,1,22.62,0.0,22.62
74960,O420078457661,269,1,39.01,0.0,39.01
74961,O433713622707,853,3,76.85,0.0,230.55
74962,O624788296670,655,1,133.26,0.0,133.26
74963,O889314448604,180,1,71.7,0.0,71.7
74964,O876996632349,693,1,32.89,0.0,32.89
74965,O876996632349,333,1,39.73,0.0,39.73
74966,O876996632349,878,1,59.5,0.0,59.5
74967,O323805481014,339,4,38.69,0.0,154.76
74968,O323805481014,367,1,56.45,0.0,56.45
74969,O925826974506,759,1,64.3,0.0,64.3
74970,O925826974506,120,1,61.88,0.0,61.88
74971,O925826974506,643,1,58.17,0.0,58.17
74972,O925826974506,606,1,91.56,0.0,91.56
74973,O766590092957,902,2,42.77,0.0,85.54
74974,O227117075923,918,3,49.29,0.0,147.87
74975,O227117075923,798,1,97.37,0.0,97.37
74976,O223970958202,39,3,71.84,0.0,215.52
74977,O130015308595,180,2,71.7,0.0,143.4
74978,O130015308595,788,1,27.49,0.0,27.49
74979,O286039850120,1112,2,205.79,0.0,411.58
74980,O286039850120,377,2,70.65,0.0,141.3
74981,O286039850120,331,1,66.49,0.0,66.49
74982,O795025698521,1031,3,71.4,0.0,214.2
74983,O795025698521,556,1,49.93,0.0,49.93
74984,O795025698521,356,1,75.16,0.0,75.16
74985,O909585383203,704,1,22.37,0.0,22.37
74986,O909585383203,83,2,19.28,0.0,38.56
74987,O729865694189,135,1,33.67,0.0,33.67
74988,O5961244676,1194,2,88.7,0.0,177.4
74989,O806075004268,420,1,96.78,0.0,96.78
74990,O562928207833,912,2,208.77,0.0,417.54
74991,O562928207833,762,1,115.08,0.0,115.08
74992,O843393028187,1132,1,33.31,0.0,33.31
74993,O483122673954,214,1,52.68,0.0,52.68
74994,O483122673954,810,1,82.88,0.0,82.88
74995,O940810451622,70,1,68.23,0.0,68.23
74996,O940810451622,243,2,53.96,0.0,107.92
74997,O129991034289,384,3,75.56,0.0,226.68
74998,O778729584849,390,1,27.61,0.0,27.61
74999,O778729584849,2,2,34.32,0.0,68.64
75000,O778729584849,369,1,174.1,0.0,174.1
75001,O408835566344,360,3,56.22,0.0,168.66
75002,O408835566344,600,1,60.17,0.0,60.17
75003,O408835566344,25,1,90.37,0.0,90.37
75004,O510032752489,553,2,88.74,0.0,177.48
75005,O144007725976,961,1,76.03,0.0,76.03
75006,O144007725976,65,1,44.33,0.0,44.33
75007,O144007725976,413,1,62.0,0.0,62.0
75008,O144007725976,134,1,75.39,0.0,75.39
75009,O144007725976,356,2,75.16,0.0,150.32
75010,O387594020603,839,1,25.45,0.0,25.45
75011,O107258198207,1198,1,131.05,0.0,131.05
75012,O107258198207,859,3,62.98,0.0,188.94
75013,O107258198207,458,1,41.47,0.0,41.47
75014,O107258198207,407,1,54.38,0.0,54.38
75015,O107258198207,154,2,82.77,0.0,165.54
75016,O107258198207,819,1,41.69,0.0,41.69
75017,O468387702760,117,1,49.06,0.0,49.06
75018,O468387702760,1028,1,66.2,0.0,66.2
75019,O468387702760,702,1,42.51,0.0,42.51
75020,O468387702760,1113,1,32.32,0.0,32.32
75021,O468387702760,38,1,44.76,0.0,44.76
75022,O987888022765,463,1,70.96,0.0,70.96
75023,O987888022765,992,2,85.72,0.0,171.44
75024,O651123949182,54,1,93.15,0.0,93.15
75025,O651123949182,731,1,73.69,0.0,73.69
75026,O270769517359,1023,1,36.31,0.0,36.31
75027,O270769517359,383,1,40.32,0.0,40.32
75028,O641722832273,48,1,73.73,0.0,73.73
75029,O641722832273,895,1,27.03,0.0,27.03
75030,O641722832273,473,2,80.8,0.0,161.6
75031,O641722832273,257,1,71.93,0.0,71.93
75032,O20248550750,1001,1,57.1,0.0,57.1
75033,O20248550750,312,1,29.89,0.0,29.89
75034,O291343998376,741,1,87.49,0.0,87.49
75035,O829686829215,459,2,86.6,0.0,173.2
75036,O789048131943,301,2,130.48,0.0,260.96
75037,O793693168917,1000,1,37.46,0.0,37.46
75038,O793693168917,206,2,77.02,0.0,154.04
75039,O61592888249,640,3,101.46,0.0,304.38
75040,O61592888249,46,1,11.49,0.0,11.49
75041,O61592888249,195,1,49.12,0.0,49.12
75042,O835093400716,1091,1,55.87,0.0,55.87
75043,O886195046912,1042,2,93.19,0.0,186.38
75044,O11188711680,1117,3,63.82,0.0,191.46
75045,O11188711680,723,1,57.12,0.0,57.12
75046,O256258650567,414,1,48.86,0.0,48.86
75047,O256258650567,618,1,32.66,0.0,32.66
75048,O900656161013,1138,1,46.94,0.0,46.94
75049,O414735462988,836,1,48.48,0.0,48.48
75050,O318327354012,166,1,18.21,0.0,18.21
75051,O318327354012,160,1,63.82,0.0,63.82
75052,O507833162019,1118,1,98.67,0.0,98.67
75053,O662534163406,492,1,79.97,0.0,79.97
75054,O684678559192,790,1,45.75,0.0,45.75
75055,O319935813083,697,1,45.96,0.0,45.96
75056,O319935813083,431,1,81.02,0.0,81.02
75057,O775010903770,966,2,95.89,0.0,191.78
75058,O776802577602,658,1,52.48,0.0,52.48
75059,O561977706059,1195,1,57.17,0.0,57.17
75060,O982301210450,467,1,42.44,0.0,42.44
75061,O734371339607,247,1,44.09,0.0,44.09
75062,O974695590855,795,1,105.61,0.0,105.61
75063,O974695590855,557,1,59.87,0.0,59.87
75064,O974695590855,964,1,59.34,0.0,59.34
75065,O974695590855,787,1,57.29,0.0,57.29
75066,O268731679549,428,1,136.29,0.0,136.29
75067,O268731679549,1022,6,60.95,0.0,365.7
75068,O212698244300,507,1,47.28,0.0,47.28
75069,O801498725932,979,1,80.82,0.0,80.82
75070,O571616415258,349,1,69.11,0.0,69.11
75071,O571616415258,1035,2,40.22,0.0,80.44
75072,O571616415258,892,2,85.65,0.0,171.3
75073,O982743629692,618,1,32.66,0.0,32.66
75074,O887736298507,783,1,95.19,0.0,95.19
75075,O842301223703,727,1,33.72,0.0,33.72
75076,O69506953285,440,4,61.29,0.0,245.16
75077,O85742557688,1133,3,64.18,0.0,192.54
75078,O85742557688,444,1,53.15,0.0,53.15
75079,O792449363186,987,2,41.11,0.0,82.22
75080,O792449363186,994,1,58.47,0.0,58.47
75081,O792449363186,1127,1,83.91,0.0,83.91
75082,O877980104720,792,2,40.79,0.0,81.58
75083,O877980104720,1158,1,47.62,0.0,47.62
75084,O877980104720,1050,1,84.0,0.0,84.0
75085,O509609712050,1097,1,77.88,0.0,77.88
75086,O598317497700,636,3,76.48,0.0,229.44
75087,O126337467237,854,1,37.2,0.0,37.2
75088,O126337467237,1033,1,30.77,0.0,30.77
75089,O126337467237,201,1,22.14,0.0,22.14
75090,O126337467237,619,2,37.79,0.0,75.58
75091,O82412796363,642,1,27.17,0.0,27.17
75092,O82412796363,726,1,137.93,0.0,137.93
75093,O468740720558,228,1,70.5,0.0,70.5
75094,O468740720558,527,1,31.84,0.0,31.84
75095,O468740720558,758,1,57.05,0.0,57.05
75096,O528344472472,107,1,89.44,0.0,89.44
75097,O778540664940,781,1,31.19,0.0,31.19
75098,O793152252015,921,1,54.81,0.0,54.81
75099,O721828101891,865,1,72.48,0.0,72.48
75100,O250585046069,200,3,36.61,0.0,109.83
75101,O272017600964,1003,1,28.13,0.0,28.13
75102,O272017600964,995,1,52.84,0.0,52.84
75103,O894056526415,111,1,101.24,0.0,101.24
75104,O64693671329,1063,2,16.57,0.0,33.14
75105,O587154988367,862,1,126.93,0.0,126.93
75106,O580316147887,167,1,83.8,0.0,83.8
75107,O404332831860,393,1,63.29,0.0,63.29
75108,O624158509553,1191,1,57.34,0.0,57.34
75109,O624158509553,91,1,39.89,0.0,39.89
75110,O624158509553,382,1,60.85,0.0,60.85
75111,O624158509553,882,1,97.64,0.0,97.64
75112,O187480690204,619,1,37.79,0.0,37.79
75113,O187480690204,597,1,152.48,0.0,152.48
75114,O828238784577,261,1,65.78,0.0,65.78
75115,O706419893767,1103,1,229.64,0.0,229.64
75116,O176083576057,1198,2,131.05,0.0,262.1
75117,O176083576057,686,1,52.91,0.0,52.91
75118,O20058339350,911,1,195.48,0.0,195.48
75119,O958044142718,349,1,69.11,0.0,69.11
75120,O958044142718,703,1,86.85,0.0,86.85
75121,O317712485140,31,2,63.2,0.0,126.4
75122,O113447218804,1072,1,76.07,0.0,76.07
75123,O113447218804,560,1,53.1,0.0,53.1
75124,O113447218804,851,1,15.56,0.0,15.56
75125,O113447218804,535,1,73.51,0.0,73.51
75126,O119866395523,508,1,33.97,0.0,33.97
75127,O886682935337,788,1,27.49,0.0,27.49
75128,O886682935337,395,1,49.03,0.0,49.03
75129,O520240714665,816,1,99.54,0.0,99.54
75130,O18060940829,670,1,58.27,0.0,58.27
75131,O166529387143,365,1,71.96,0.0,71.96
75132,O781061533403,283,3,55.47,0.0,166.41
75133,O781061533403,1049,1,41.62,0.0,41.62
75134,O380676372404,1048,1,52.15,0.0,52.15
75135,O595516507275,1034,1,35.96,0.0,35.96
75136,O189001038739,1114,2,64.9,0.0,129.8
75137,O200344120835,25,1,90.37,0.0,90.37
75138,O200344120835,376,1,23.81,0.0,23.81
75139,O85962532045,67,1,78.67,0.0,78.67
75140,O85962532045,540,1,45.03,0.0,45.03
75141,O147931523356,127,1,50.99,0.0,50.99
75142,O147931523356,123,1,44.72,0.0,44.72
